,patient,cond,pharm,session_id,chan,y,z,exp,knee,tau,log_tau,err,r2
1808,Chibi,EyesClosed,Propofol,4.0,17.0,436.62447428936457,729.8070617687179,2.337953213078777,465.9272552525437,0.011495158138261413,-1.939485049788186,0.04867811433176002,0.9758868134569066
1809,Chibi,EyesClosed,Propofol,4.0,18.0,477.02604252905815,724.6227674468319,3.46452419386588,63776.5474920291,0.006531352812798511,-2.1849968557411583,0.043871439420744535,0.9817913188664437
1810,Chibi,EyesClosed,Propofol,4.0,19.0,542.1898622704997,705.1816637397592,3.860098773259695,146509.28219984355,0.007303774318923575,-2.1364526546359146,0.02757692502909082,0.9968731661096757
1811,Chibi,EyesClosed,Propofol,4.0,20.0,602.1405764326258,702.5895165788161,4.019549005506564,166831.16452447852,0.007990987466545012,-2.097399550501609,0.0361148441396234,0.9974760200315822
1812,Chibi,EyesClosed,Propofol,4.0,21.0,656.8781850154369,723.3266938663603,3.798163921784091,33225.02424347896,0.01026563096982831,-1.9886143518663968,0.033140223658133836,0.9979468098670794
1813,Chibi,EyesClosed,Propofol,4.0,22.0,697.2797532551306,751.8403126367335,3.862342605485884,36252.16133384308,0.010504175191895861,-1.9786380435599367,0.034930983615944704,0.9977452806603614
1814,Chibi,EyesClosed,Propofol,4.0,23.0,203.33799961500387,825.7165067236099,3.3702868256938845,6563.352966913785,0.011728386250406632,-1.9307617398671688,0.042200110104892205,0.9924396910257097
1815,Chibi,EyesClosed,Propofol,4.0,24.0,211.15765798397683,781.6500049875783,3.3860398481890206,9935.454972714691,0.010503394202689425,-1.9786703347114323,0.04329942838213883,0.9913642270791118
1816,Chibi,EyesClosed,Propofol,4.0,25.0,255.46905540815715,760.9128277000342,3.0027650821364102,2765.2299372091634,0.011366658589257114,-1.9443671843467227,0.043805740718871944,0.9872604743951514
1817,Chibi,EyesClosed,Propofol,4.0,26.0,308.90338759613905,729.8070617687179,2.9214396072639612,2151.2232532894213,0.011509379325387365,-1.93894809625096,0.047368549976757726,0.986383507911142
1818,Chibi,EyesClosed,Propofol,4.0,27.0,366.24754896860765,712.9581052225883,2.813225459429352,1369.5755167030052,0.012214540934778887,-1.9131228506912663,0.048851868529330385,0.9814183341691308
1819,Chibi,EyesClosed,Propofol,4.0,28.0,417.07532836693207,697.4052222569301,3.0233114752608086,4428.81972509182,0.009902901483630409,-2.0042375413911557,0.020535083930832733,0.9970967228383086
1820,Chibi,EyesClosed,Propofol,4.0,29.0,471.81293694974295,683.1484128717434,2.7052202173141193,2367.295389842487,0.009005515344486521,-2.0454914294449136,0.03239591197050025,0.9860998748557523
1821,Chibi,EyesClosed,Propofol,4.0,30.0,531.7636511118691,670.1876770670282,3.4676470397843184,32688.682416380525,0.007942519217397455,-2.1000417256982247,0.026066257112066803,0.9958832757464243
1822,Chibi,EyesClosed,Propofol,4.0,31.0,596.9274708533108,666.2994563256136,3.2205255502363697,9936.813818680437,0.009133591975058211,-2.0393583935324706,0.04750240993858878,0.9939611513821597
1823,Chibi,EyesClosed,Propofol,4.0,32.0,659.4847378050944,668.8916034865565,4.363537156945176,544557.766101262,0.007714009555417194,-2.112719827504928,0.044773713652582973,0.9960044452918315
1824,Chibi,EyesClosed,Propofol,4.0,33.0,714.2223463879052,676.6680449693858,3.712672940741743,39304.81854091624,0.009211208686244554,-2.0356833783455266,0.03831712992299078,0.9966528420998864
1825,Chibi,EyesClosed,Propofol,4.0,34.0,173.36264253394086,773.8735635047494,3.4271922857771386,10663.04804996113,0.010630376512856254,-1.9734513531098148,0.04021210307630493,0.9902642553707278
1826,Chibi,EyesClosed,Propofol,4.0,35.0,213.76421077363455,734.9913560906039,2.7723774482440593,1141.7728449764654,0.012558776177321318,-1.9010526794946836,0.04315374873952863,0.9890860964684519
1827,Chibi,EyesClosed,Propofol,4.0,36.0,254.16577901332823,710.3659580616452,2.4828543938076297,562.9175731514615,0.01241780447196908,-1.9059551827420427,0.03784996334094907,0.9879009368498707
1828,Chibi,EyesClosed,Propofol,4.0,37.0,301.08372922716626,689.628780774101,3.0989993225438814,8066.453586533744,0.008733593941383176,-2.058807003978238,0.03285266068636301,0.9939491617964707
1829,Chibi,EyesClosed,Propofol,4.0,38.0,362.33771978412113,674.0758978084427,3.162707948627159,5120.30734904124,0.010690482807864546,-1.9710026805670426,0.028438480357185512,0.9961434221718377
1830,Chibi,EyesClosed,Propofol,4.0,39.0,411.8622227876167,662.4112355841992,2.5038588179797507,401.2900112513115,0.014522511132420353,-1.8379582819375055,0.06226229257714263,0.9854991113990492
1831,Chibi,EyesClosed,Propofol,4.0,40.0,470.50966055491403,645.5622790380694,2.047817949150327,83.5139422506277,0.018339092129386482,-1.7366221677367175,0.06461956651686468,0.9788240452023649
1832,Chibi,EyesClosed,Propofol,4.0,41.0,533.0669275066978,635.1936903942974,2.6565459043942967,953.3328197076652,0.012032257478307199,-1.9196528831843158,0.03680193205792818,0.993006875837483
1833,Chibi,EyesClosed,Propofol,4.0,42.0,586.5012596946801,632.6015432333545,2.8930286286699802,2430.1795273070147,0.010753389598254916,-1.9684546193033248,0.028858365785769027,0.9960711012965232
1834,Chibi,EyesClosed,Propofol,4.0,43.0,649.0585266464636,636.4897639747688,3.4747525036459517,32621.663449829695,0.007996076514909098,-2.09712305874554,0.04427686519262855,0.9908992130618681
1835,Chibi,EyesClosed,Propofol,4.0,44.0,705.0994116241035,641.674058296655,3.7778922461045035,29083.75071796414,0.010478555329877617,-1.9796985890613332,0.05174197103722793,0.9928318891175976
1836,Chibi,EyesClosed,Propofol,4.0,45.0,75.61691292177875,817.9400652407807,2.59536929655574,292.59455760773454,0.01784693933065971,-1.7484362527045905,0.039657474218614784,0.9922499627245599
1837,Chibi,EyesClosed,Propofol,4.0,46.0,131.65779789941826,749.2481654757906,2.4005182211225597,100.55922407819388,0.023316200676202176,-1.6323422154819371,0.033803691452220674,0.9956375181307883
1838,Chibi,EyesClosed,Propofol,4.0,47.0,179.87902450808497,707.7738109007021,1.947072603083595,17.838827700597246,0.036235060577792536,-1.4408710082913623,0.018493746695826135,0.9986454829650109
1839,Chibi,EyesClosed,Propofol,4.0,48.0,237.2231858805535,676.6680449693858,1.9237318075466554,20.64834658901703,0.03298470064411244,-1.4816874530478317,0.029906635654325355,0.9963239526973663
1840,Chibi,EyesClosed,Propofol,4.0,49.0,291.9607944633644,650.7465733599555,1.6466280590580917,0.17628508150832084,0.4566618104172939,-0.34040530592862644,0.024710433901970533,0.9975178160706966
1841,Chibi,EyesClosed,Propofol,4.0,50.0,351.9115086254906,632.6015432333545,1.742428348882749,14.762419437509797,0.03394899721276748,-1.469173049406853,0.03511723544660135,0.9945218215337069
1842,Chibi,EyesClosed,Propofol,4.0,51.0,407.9523936031302,622.2329545895823,2.057146468172854,77.66798675267104,0.019184658922371842,-1.717045917573226,0.0467678940776923,0.9887912995429564
1843,Chibi,EyesClosed,Propofol,4.0,52.0,273.5689655172414,358.1973684210526,2.6868754317765866,524.2945572141109,0.015475685387208426,-1.8103501078463835,0.048031278669734896,0.9891725402700928
1844,Chibi,EyesClosed,Propofol,4.0,53.0,327.51724137931035,379.9780701754386,2.3085429426470037,148.54852620661018,0.018239963568078357,-1.738976033452687,0.039773403760545854,0.991764123248175
1845,Chibi,EyesClosed,Propofol,4.0,54.0,380.60919540229884,397.5701754385965,1.9867303430689989,62.82105129216542,0.019804442910295716,-1.7032373695882572,0.037781981976261515,0.9926284425700334
1846,Chibi,EyesClosed,Propofol,4.0,55.0,431.9885057471264,410.1359649122807,2.228755886051049,215.74274148502403,0.014276697121346422,-1.8453722538963881,0.041717488020273724,0.9868039105751008
1847,Chibi,EyesClosed,Propofol,4.0,56.0,126.2816091954023,255.99561403508773,2.4351039762075666,90.82625684106095,0.024983936631385442,-1.6023391303098196,0.03554052527992389,0.9942731194574976
1848,Chibi,EyesClosed,Propofol,4.0,57.0,177.66091954022988,279.45175438596493,2.493283047723752,102.6949538371535,0.02483320818087934,-1.6049671706891062,0.043353827809109714,0.9939978531459744
1849,Chibi,EyesClosed,Propofol,4.0,58.0,230.7528735632184,296.2061403508772,2.8440209692392178,698.0282801306732,0.01591740085522387,-1.7981278465474113,0.05279360479077572,0.988842375369954
1850,Chibi,EyesClosed,Propofol,4.0,59.0,285.5574712643678,312.1228070175439,2.780548926952375,780.1846287161997,0.01450997762309005,-1.8383332573193976,0.045689225988928536,0.9896808176325358
1851,Chibi,EyesClosed,Propofol,4.0,60.0,339.5057471264368,330.5526315789474,2.3542313851208605,136.25294324983543,0.01973423298104657,-1.7047797488515675,0.029272449109058338,0.9963033623301908
1852,Chibi,EyesClosed,Propofol,4.0,61.0,404.58620689655174,353.17105263157896,2.2722340327460597,134.70162743566297,0.018394699613530942,-1.7353072998280226,0.03447323858209177,0.9942416687811072
1853,Chibi,EyesClosed,Propofol,4.0,62.0,444.83333333333337,363.2236842105263,2.885248332195885,3145.091607444641,0.00976277426886153,-2.0104267521640713,0.021101728178644502,0.9983260297207157
1854,Chibi,EyesClosed,Propofol,4.0,63.0,142.55172413793105,208.24561403508773,2.594334949450897,354.60852772693573,0.016557926553904957,-1.7809940481415003,0.03307959794826107,0.9948289036832529
1855,Chibi,EyesClosed,Propofol,4.0,64.0,193.9310344827586,231.7017543859649,2.671748299668549,187.1648263302977,0.022457256372433072,-1.6486433030654677,0.04883106951638249,0.990242571516963
1856,Chibi,EyesClosed,Propofol,4.0,65.0,329.75580991340036,1005.8707344091504,2.5809264718214693,177.11666418970216,0.02141482659719275,-1.6692854378766684,0.03979757383657217,0.9931746260878449
1857,Chibi,EyesClosed,Propofol,4.0,66.0,278.92803051507605,977.3571156387769,2.440201282079569,52.298631163163634,0.03144697779912175,-1.502421085933577,0.04298048835321222,0.9946285044769287
1858,Chibi,EyesClosed,Propofol,4.0,67.0,328.45253351857156,952.7317176098182,2.4678317248811052,94.61705040673723,0.02518428565338603,-1.5988703632971364,0.048270226966141486,0.9923162974672145
1859,Chibi,EyesClosed,Propofol,4.0,68.0,385.7966948910401,985.1335571216061,2.7018633000891987,358.0424281905878,0.01805389009752011,-1.7434292056220297,0.04753023342012125,0.9895955865875377
1860,Chibi,EyesClosed,Propofol,4.0,69.0,444.4441326583375,987.7257042825489,2.931218012412681,1044.470143710354,0.01485622020131597,-1.8280916720370097,0.045005723647498413,0.9896200734457038
1861,Chibi,EyesClosed,Propofol,4.0,70.0,490.0588064773465,983.8374835411347,3.2282490220613544,3705.053302013116,0.01248334352545668,-1.9036690781009098,0.039098599364028826,0.9938587532272943
1862,Chibi,EyesClosed,Propofol,4.0,71.0,552.6160734291304,987.7257042825489,3.8903244347923427,29150.964989232558,0.011328962940432485,-1.945809843875472,0.03566433870283635,0.9969485163995744
1863,Chibi,EyesClosed,Propofol,4.0,72.0,615.1733403809142,991.6139250239636,3.8450568177535462,19632.788298220796,0.01217100277135578,-1.9146736386864882,0.03741821233888103,0.9965112931070905
1864,Chibi,EyesClosed,Propofol,4.0,73.0,669.9109489637249,987.7257042825489,3.9072764964013094,15710.493167610755,0.013423870444501709,-1.87212224792699,0.04011226190611605,0.9959557270700581
1865,Chibi,EyesClosed,Propofol,4.0,74.0,723.345281151707,986.4296307020775,4.126662947316505,28788.905962740646,0.013220000674625986,-1.8787685226880233,0.05109757039615539,0.9947777997535242
1866,Chibi,EyesClosed,Propofol,4.0,75.0,772.8697841552026,985.1335571216061,3.532188952348695,3480.4846106642913,0.015817743185263498,-1.8008554798840721,0.04609210837843915,0.9962620709136023
1867,Chibi,EyesClosed,Propofol,4.0,76.0,818.4844579742118,982.541409960663,3.2871548433431994,1141.3323385955655,0.018694385186920633,-1.7282888131692096,0.032645191045675134,0.9978839069637851
1868,Chibi,EyesClosed,Propofol,4.0,77.0,858.8860262139054,982.541409960663,3.3163311771294772,981.4676796823338,0.019936811777450887,-1.700344291268423,0.03814789356439901,0.9969102091618881
1869,Chibi,EyesClosed,Propofol,4.0,78.0,899.2875944535991,979.94926279972,3.048051948044009,345.17758261709486,0.023396084815177368,-1.6308568129072474,0.05585146792359134,0.9935575523869735
1870,Chibi,EyesClosed,Propofol,4.0,79.0,931.8695043243199,973.4688948973625,2.988509581684188,217.60506476570836,0.02627853341890132,-1.5803988760167955,0.047951771236893176,0.994762740728546
1871,Chibi,EyesClosed,Propofol,4.0,80.0,387.099971285869,937.17883464416,2.399899632477804,136.75537982479273,0.020502464554182292,-1.6881939302638824,0.04524079986430756,0.9912272797313207
1872,Chibi,EyesClosed,Propofol,4.0,81.0,437.92775068419326,926.8102460003878,2.877456090619381,871.3808122185663,0.015136031178389431,-1.8199879863473738,0.044637489156154994,0.9904511931874816
1873,Chibi,EyesClosed,Propofol,4.0,82.0,501.788294030806,942.3631289660461,3.2775417863309673,4099.259350141206,0.012576490425336158,-1.900440535485295,0.041485523609281,0.9911893693784809
1874,Chibi,EyesClosed,Propofol,4.0,83.0,552.6160734291304,935.8827610636885,3.1742497220860058,3091.387262818555,0.012656085163174744,-1.8977006114560373,0.038454927313535794,0.9949285959863062
1875,Chibi,EyesClosed,Propofol,4.0,84.0,608.6569584067701,935.8827610636885,3.653195608677948,11789.867267340413,0.012226833475149686,-1.9126860026800048,0.043065080650752284,0.9959718916723823
1876,Chibi,EyesClosed,Propofol,4.0,85.0,669.9109489637249,939.770981805103,3.773775145970782,13959.24279127476,0.012690744758959281,-1.8965128904966688,0.03900867994144493,0.9961055133842346
1877,Chibi,EyesClosed,Propofol,4.0,86.0,719.4354519672205,934.586687483217,3.4846289015866847,5203.028101145904,0.01365680120097853,-1.8646510124735145,0.048246055381595154,0.9931394556592843
1878,Chibi,EyesClosed,Propofol,4.0,87.0,775.4763369448603,928.1063195808593,3.438644448641352,2923.4789403585405,0.015627657756835108,-1.8061061083216774,0.03944628864880682,0.9961199223504804
1879,Chibi,EyesClosed,Propofol,4.0,88.0,821.0910107638691,926.8102460003878,3.300545429377889,1067.889819766788,0.019241392758528063,-1.71576349542442,0.03174064248735263,0.9978303390989307
1880,Chibi,EyesClosed,Propofol,4.0,89.0,858.8860262139054,935.8827610636885,3.548242578359182,2759.484863376143,0.017064467524221826,-1.7679072588005271,0.043313981616488736,0.9968188627115883
1881,Chibi,EyesClosed,Propofol,4.0,90.0,897.9843180587703,930.6984667418025,3.424464408817025,1788.2127468268088,0.017867351027757408,-1.7479398302198066,0.05095972406184097,0.9950128078082737
1882,Chibi,EyesClosed,Propofol,4.0,91.0,937.0826099036351,926.8102460003878,3.4602723739863817,1830.0950853252566,0.01815444144758173,-1.7410171083575172,0.051640831255020676,0.9947299207314274
1883,Chibi,EyesClosed,Propofol,4.0,92.0,332.3623627030581,978.6531892192484,2.755632456805313,1702.9923902258952,0.010696343493282854,-1.9707646589582997,0.05312111734762982,0.9783557108555664
1884,Chibi,EyesClosed,Propofol,4.0,93.0,387.099971285869,961.8042326731188,2.5149643378838866,796.0949475017856,0.011177344056769895,-1.951661380574828,0.07621467944425357,0.9616727716160891
1885,Chibi,EyesClosed,Propofol,4.0,94.0,440.53430347385097,952.7317176098182,2.5304247834846456,383.30652273090345,0.015164463328191638,-1.819172954804631,0.048528984640524436,0.9854202298307955
1886,Chibi,EyesClosed,Propofol,4.0,95.0,487.4522536876889,926.8102460003878,2.8546443615526997,1468.3187542248434,0.012372655112181524,-1.907537092865988,0.05145733694645308,0.9872748235517362
1887,Chibi,EyesClosed,Propofol,4.0,96.0,546.0996914549862,911.2573630347298,3.518143595802136,15872.403736934475,0.01018183441869998,-1.9921739699219005,0.04990256697669856,0.9912036395046774
1888,Chibi,EyesClosed,Propofol,4.0,97.0,603.4438528274547,900.8887743909577,2.38591810992316,224.16954404177451,0.01646768947718846,-1.7833673308666227,0.035857964429228686,0.9933087194812263
1889,Chibi,EyesClosed,Propofol,4.0,98.0,658.1814614102655,889.224112166714,3.3967860729814343,7727.203930865527,0.011407806951597394,-1.9427978367703809,0.043019729461246055,0.9933512801586224
1890,Chibi,EyesClosed,Propofol,4.0,99.0,712.9190699930764,880.1515971034136,3.376575928348278,5158.127549923551,0.01265714846346957,-1.8976641257618165,0.03403454545272166,0.9960172847897164
1891,Chibi,EyesClosed,Propofol,4.0,100.0,763.7468493914008,876.2633763619989,3.626037832544305,5679.224813525218,0.014670692312130378,-1.8335493912525866,0.04000870863088857,0.9955680950350905
1892,Chibi,EyesClosed,Propofol,4.0,101.0,808.0582468155811,876.2633763619989,3.362769789319873,1350.755168950942,0.01865813868489459,-1.7291316831617864,0.038470077005770965,0.9954713392583354
1893,Chibi,EyesClosed,Propofol,4.0,102.0,841.9434330811306,878.855523522942,3.494866125294963,2152.389515770046,0.017707537687823884,-1.751841825198271,0.0414359663029563,0.9970849592201643
1894,Chibi,EyesClosed,Propofol,4.0,103.0,883.6482777156531,872.3751556205845,3.351776555357294,1179.9651838023156,0.01928991355566078,-1.714669718565739,0.049896270193046176,0.9953415071634399
1895,Chibi,EyesClosed,Propofol,4.0,104.0,921.4432931656892,869.7830084596415,3.4955886939862424,2272.281243765822,0.017442982913417285,-1.758379244629216,0.04401593040089376,0.9967377230231361
1896,Chibi,EyesClosed,Propofol,4.0,105.0,312.81321678062557,926.8102460003878,3.3057785371122055,9984.184870858293,0.009818059401939527,-2.007974344628031,0.07708861832634681,0.969736465277503
1897,Chibi,EyesClosed,Propofol,4.0,106.0,368.85410175826524,907.3691422933152,1.9304532187240202,70.31084818921097,0.017580791315236582,-1.7549615811333286,0.11196080842181975,0.9343905912570527
1898,Chibi,EyesClosed,Propofol,4.0,107.0,417.07532836693207,889.224112166714,2.1762650747874335,331.12488984101367,0.011063096742023682,-1.9561232898734806,0.06951113517689743,0.9570328679532065
1899,Chibi,EyesClosed,Propofol,4.0,108.0,465.2965549755987,880.1515971034136,2.9258854618667454,3350.7482724942056,0.009931347316002946,-2.0029918298315774,0.05761116776471515,0.9774378749718043
1900,Chibi,EyesClosed,Propofol,4.0,109.0,698.5830296499591,829.6047274650244,3.446679979272384,7439.898481188442,0.011982455940804864,-1.9214541592233436,0.03301242568867305,0.9954834668072968
1901,Chibi,EyesClosed,Propofol,4.0,110.0,748.1075326534549,820.5322124017237,2.9326783852146545,829.077567960351,0.01609245493976462,-1.7933776982585847,0.026653858406728296,0.996766072087074
1902,Chibi,EyesClosed,Propofol,4.0,111.0,791.1156536828062,823.1243595626668,3.736542526137079,10992.202985713715,0.01319217444481724,-1.8796836144950857,0.026354738417439794,0.9981830774449968
1903,Chibi,EyesClosed,Propofol,4.0,112.0,825.0008399483557,824.4204331431383,3.555752559376888,7207.464076762446,0.013088169809305572,-1.8831210789870878,0.03622104413110087,0.9975831795934218
1904,Chibi,EyesClosed,Propofol,4.0,113.0,858.8860262139054,827.0125803040814,3.3729712833610153,1565.4347533227478,0.017975968649079223,-1.7453076980179312,0.04484827435410248,0.9959694619237103
1905,Chibi,EyesClosed,Propofol,4.0,114.0,907.107252822572,827.0125803040814,3.5760097144344667,2267.117008596428,0.018343873352283158,-1.7365089566751106,0.045496032465471625,0.996695485324988
1906,Chibi,EyesClosed,Propofol,4.0,115.0,759.8370202069142,769.9853427633348,3.586093705763865,13041.547161563358,0.01133026884437403,-1.9457597850842718,0.028713604809109228,0.9980777363177594
1907,Chibi,EyesClosed,Propofol,4.0,116.0,800.2385884466081,771.2814163438063,3.936040452535292,37200.21972924312,0.010980351338095903,-1.9593837635512101,0.036787112996673275,0.9973955606857284
1908,Chibi,EyesClosed,Propofol,4.0,117.0,852.3696442397612,781.6500049875783,3.88080118545188,19851.80999354679,0.012427059276266179,-1.9056316301024339,0.0348837338351813,0.9978013023308372
1909,Chibi,EyesClosed,Propofol,4.0,118.0,884.9515541104819,780.3539314071068,3.5204063371182954,2778.0172557393335,0.01673398073665894,-1.7764007352886082,0.04181862673897531,0.9963011012673267
1910,Chibi,EyesClosed,Propofol,4.0,119.0,836.7303275018154,745.359944734376,3.5678447738934467,7712.228899137677,0.012951392932226897,-1.8876835203666977,0.03699888134592827,0.9968373083205606
1911,Chibi,EyesClosed,Propofol,4.0,120.0,869.3122373725363,742.767797573433,4.0623034651970285,38048.647406064534,0.011865812138726452,-1.9257025317579035,0.0369895932763587,0.9977171378439667
1912,Chibi,EyesClosed,Propofol,4.0,121.0,853.2988505747127,147.09210526315792,4.341811966606544,179922.28636804663,0.009805649949484753,-2.0085236146306,0.03961174327710747,0.9967287544305358
1913,Chibi,EyesClosed,Propofol,4.0,122.0,805.3448275862069,153.7938596491228,4.5431170717283935,288173.87332137546,0.010001799169567727,-1.9999218700867103,0.03623584797359905,0.9980478466503725
1914,Chibi,EyesClosed,Propofol,4.0,123.0,856.7241379310345,194.00438596491227,4.553199312627916,372109.0662918313,0.009513871296526366,-2.0216427280040374,0.04367846739978606,0.997102026823036
1915,Chibi,EyesClosed,Propofol,4.0,124.0,813.9080459770115,193.16666666666666,3.9219335628236527,34687.08500156562,0.011070954586604686,-1.9558149307182693,0.04333918206522866,0.9969909996444972
1916,Chibi,EyesClosed,Propofol,4.0,125.0,845.5919540229885,255.1578947368421,2.8682140736337587,1209.52054987246,0.013398928522112476,-1.8729299296605235,0.042114053482560636,0.992440023139633
1917,Chibi,EyesClosed,Propofol,4.0,126.0,812.1954022988506,252.64473684210526,3.2313995601200745,3098.8320799265284,0.013225801529749694,-1.8785779987332965,0.03695825077645077,0.9964045775949212
1918,Chibi,EyesClosed,Propofol,4.0,127.0,839.5977011494252,298.719298245614,2.596253976722048,905.0062022117881,0.01156127355837024,-1.9369943225843913,0.027388677534383038,0.9946908890605499
1919,Chibi,EyesClosed,Propofol,4.0,128.0,805.3448275862069,307.9342105263158,2.6270136256712204,489.3833350409702,0.015065281786165691,-1.8220227407226302,0.028862330895522044,0.9952608394377344
1920,George,EyesClosed,Propofol,5.0,1.0,507.00139961012127,804.9793294360658,2.288750736723284,6.78027872998763,0.06896548680787036,-1.1613681938830398,0.04903508843693879,0.9935617151374396
1921,George,EyesClosed,Propofol,5.0,2.0,557.8291790084456,781.6500049875783,2.1899289864703992,4.516430769756489,0.07994975222584302,-1.0971828778479014,0.05614640666283405,0.9925915060397011
1922,George,EyesClosed,Propofol,5.0,3.0,611.2635111964278,790.722520050879,2.234436412720647,8.418105155252515,0.061340818583107595,-1.2122504327266257,0.07895799650075366,0.9845952814921537
1923,George,EyesClosed,Propofol,5.0,4.0,651.6650794361215,811.4596973384232,2.8062081259764438,45.30272303049829,0.040893630664009584,-1.3883443297159666,0.04926907324415267,0.994120202447172
1924,George,EyesClosed,Propofol,5.0,5.0,295.8706236478509,873.671229201056,2.7127874296120535,214.06195067428365,0.022015375846309346,-1.6572738958694624,0.03506262961707234,0.9949584701628479
1925,George,EyesClosed,Propofol,5.0,6.0,349.30495583583286,841.2693896892681,2.670621815267246,185.01601495028206,0.0225359449770862,-1.6471242263780257,0.03986236830377537,0.9939088352616239
1926,George,EyesClosed,Propofol,5.0,7.0,396.2229060496708,811.4596973384232,2.595150180406867,136.2824632147548,0.02395231580990048,-1.620652490815614,0.04221027913303224,0.9933015489942092
1927,George,EyesClosed,Propofol,5.0,8.0,445.7474090531663,779.0578578266354,2.5472209875569347,116.03081701666733,0.02462068954561297,-1.6086997880553457,0.05027431615697907,0.9897906333667728
1928,George,EyesClosed,Propofol,5.0,9.0,484.84570089803117,760.9128277000342,2.4399666329495826,42.758672571289026,0.03414746303750322,-1.4666415563965176,0.07263696362280188,0.9855320490015076
1929,George,EyesClosed,Propofol,5.0,10.0,548.7062442446438,741.4717239929614,2.2424940890534732,14.91602564891242,0.047692554206947506,-1.3215494180090277,0.07929948258033839,0.9841965065710641
1930,George,EyesClosed,Propofol,5.0,11.0,609.9602348015987,740.1756504124899,2.2426534975008017,10.133015236683912,0.056671001288461705,-1.2466391139826067,0.06674832984669023,0.9891947807600903
1931,George,EyesClosed,Propofol,5.0,12.0,654.2716322257792,758.3206805390912,2.7160189701091517,72.9447380280887,0.03280136707277498,-1.4841080556849613,0.06954272641244813,0.9862172845462229
1932,George,EyesClosed,Propofol,5.0,13.0,701.1895824396169,788.1303728899359,3.0066105693419423,136.31620611645812,0.031036211007373308,-1.5081313041352336,0.0440587678209912,0.9951554443663243
1933,George,EyesClosed,Propofol,5.0,14.0,275.0182013305896,816.6439916603092,2.612780334257179,186.78868929084825,0.021502894614504994,-1.667503073549994,0.04614144327265619,0.9908059113778138
1934,George,EyesClosed,Propofol,5.0,15.0,323.2394279392562,781.6500049875783,2.579021790752727,159.73807216581525,0.022256758958318412,-1.6525380776023109,0.04209453988413583,0.9925943450262317
1935,George,EyesClosed,Propofol,5.0,16.0,376.6737601272384,759.6167541195628,2.4507120388393098,66.53267144191386,0.02870386780524519,-1.5420595787608888,0.03644683998503821,0.9955279353476747
1936,George,EyesClosed,Propofol,5.0,17.0,436.62447428936457,729.8070617687179,2.477393304068094,71.96865993729246,0.02832592149466069,-1.5478159528313242,0.04181077248456467,0.9936501208576555
1937,George,EyesClosed,Propofol,5.0,18.0,477.02604252905815,724.6227674468319,2.6364542590035303,184.59652230503042,0.021991135565292173,-1.6577523442177904,0.05489811271277002,0.9876626565479335
1938,George,EyesClosed,Propofol,5.0,19.0,542.1898622704997,705.1816637397592,2.5459548093668984,113.70398280309506,0.024794346495724057,-1.6056473339161719,0.07228720358681505,0.9818480358293767
1939,George,EyesClosed,Propofol,5.0,20.0,602.1405764326258,702.5895165788161,2.4183693380173823,50.47167595652411,0.03144900313141588,-1.5023931162405488,0.07625848246934568,0.9832204784341346
1940,George,EyesClosed,Propofol,5.0,21.0,656.8781850154369,723.3266938663603,2.5438720016845062,56.24852164960464,0.032647411937145376,-1.4861512409116078,0.05976482770677091,0.9901548941787659
1941,George,EyesClosed,Propofol,5.0,22.0,697.2797532551306,751.8403126367335,3.400923941469317,1441.0503425515933,0.01875207116496729,-1.7269507574914642,0.03418075288541504,0.9965188352275954
1942,George,EyesClosed,Propofol,5.0,23.0,203.33799961500387,825.7165067236099,2.38844280542185,16.186962713275356,0.049609328734609937,-1.3044366493763748,0.04607889283538117,0.9944539751619524
1943,George,EyesClosed,Propofol,5.0,24.0,211.15765798397683,781.6500049875783,2.706740056454792,153.00811530859613,0.024813127085164907,-1.6053185001271493,0.04141875310480307,0.9947775735249499
1944,George,EyesClosed,Propofol,5.0,25.0,255.46905540815715,760.9128277000342,2.266451857920871,14.479260627104795,0.04894153687152954,-1.3103223969714632,0.05402445272653356,0.9922019056847435
1945,George,EyesClosed,Propofol,5.0,26.0,308.90338759613905,729.8070617687179,2.291041583972154,11.714938766462193,0.054366779604135725,-1.264666391507676,0.05490389227071565,0.9926553355827521
1946,George,EyesClosed,Propofol,5.0,27.0,366.24754896860765,712.9581052225883,2.3757911490330996,19.484404650652237,0.04560104523798885,-1.341025202601172,0.04180319337087626,0.9954098347012188
1947,George,EyesClosed,Propofol,5.0,28.0,417.07532836693207,697.4052222569301,2.401506954802944,34.979380462358236,0.03622169167599395,-1.4410312705213277,0.044130201401028524,0.9942508679437414
1948,George,EyesClosed,Propofol,5.0,29.0,471.81293694974295,683.1484128717434,2.5532972055948258,106.5260442935543,0.02557208590626422,-1.59223384527705,0.04815996459164096,0.991651778469219
1949,George,EyesClosed,Propofol,5.0,30.0,531.7636511118691,670.1876770670282,2.734290706231297,316.7548655276645,0.019374999683243403,-1.7127582959218144,0.054791436784785714,0.9868289276368031
1950,George,EyesClosed,Propofol,5.0,31.0,596.9274708533108,666.2994563256136,2.7240386168273782,351.1490438948026,0.01850824063321311,-1.73263486269509,0.061237059689961904,0.9835309190548115
1951,George,EyesClosed,Propofol,5.0,32.0,659.4847378050944,668.8916034865565,2.6288968868406433,258.6356996653831,0.019233713847703972,-1.7159368495193854,0.06104393651356406,0.9856174295311964
