,GeneID,Symbol,Synonyms
10354,55900,ZNF302,HSD16|MST154|MSTP154|ZNF135L|ZNF140L|ZNF327
10355,55901,THSD1,TMTSP|UNQ3010
10356,55902,ACSS2,ACAS2|ACECS|ACS|ACSA|AceCS1|dJ1161H23.1
10357,55904,KMT2E,HDCMC04P|MLL5|NKp44L|ODLURO
10358,55905,RNF114,PSORS12|ZNF313
10359,55906,ZC4H2,HCA127|KIAA1166|MCS|MRXS4|WRWF|WWS
10360,55907,CMAS,CSS
10361,55908,ANGPTL8,C19orf80|PRO1185|PVPA599|RIFL|TD26
10362,55909,BIN3,-
10363,55911,APOBR,APOB100R|APOB48R
10364,55914,ERBIN,ERBB2IP|HEL-S-78|LAP2
10365,55915,LANCL2,GPR69B|TASP
10366,55916,NXT2,P15-2
10367,55917,CTTNBP2NL,-
10368,55920,RCC2,TD-60
10369,55922,NKRF,ITBA4|NRF
10370,55924,INKA2,C1orf183|FAM212B
10371,55929,DMAP1,DNMAP1|DNMTAP1|EAF2|MEAF2|SWC4
10372,55930,MYO5C,-
10373,55937,APOM,G3a|HSPC336|NG20|apo-M
10374,55954,ZMAT5,SNRNP20|U11/U12-20K|ZC3H19
10375,55957,LIN37,F25965|ZK418.4|lin-37
10376,55958,KLHL9,-
10377,55959,SULF2,HSULF-2
10378,55964,SEPTIN3,SEP3|SEPT3|bK250D10.3
10379,55966,AJAP1,MOT8|SHREW-1|SHREW1
10380,55967,NDUFA12,B17.2|DAP13|MC1DN23
10381,55968,NSFL1C,P47|UBX1|UBXD10|UBXN2C|dJ776F14.1
10382,55969,RAB5IF,C20orf24|PNAS-11|RCAF1|RIP5
10383,55970,GNG12,-
10384,55971,BAIAP2L1,IRTKS
10385,55972,SLC25A40,MCFP
10386,55973,BCAP29,BAP29
10387,55974,SLC50A1,HsSWEET1|RAG1AP1|SCP|SWEET1|slv
10388,55975,KLHL7,CISS3|KLHL6|SBBI26
10389,55997,CFC1,CFC1B|CRYPTIC|DTGA2|HTX2
10390,55998,NXF5,-
10391,56000,NXF3,-
10392,56001,NXF2,CT39|TAPL-2|TCP11X2
10393,56005,MYDGF,C19orf10|EUROIMAGE1875335|IL25|IL27|IL27w|R33729_1|SF20
10394,56006,SMG9,C19orf61|F17127_1|HBMS
10395,56033,BARX1,-
10396,56034,PDGFC,FALLOTEIN|SCDGF
10397,56052,ALG1,CDG1K|HMAT1|HMT-1|HMT1|MT-1|Mat-1|hMat-1
10398,56061,UBFD1,UBPH
10399,56062,KLHL4,DKELCHL|KHL4
10400,56063,TMEM234,AASL548|C1orf91|PRO1105|RP4-622L5|dJ622L5.7
10401,56097,PCDHGC5,PCDH-GAMMA-C5
10402,56098,PCDHGC4,PCDH-GAMMA-C4
10403,56099,PCDHGB7,ME6|PCDH-GAMMA-B7
10404,56101,PCDHGB5,PCDH-GAMMA-B5
10405,56102,PCDHGB3,PCDH-GAMMA-B3
10406,56103,PCDHGB2,PCDH-GAMMA-B2
10407,56104,PCDHGB1,PCDH-GAMMA-B1
10408,56105,PCDHGA11,PCDH-GAMMA-A11
10409,56107,PCDHGA9,PCDH-GAMMA-A9
10410,56108,PCDHGA7,PCDH-GAMMA-A7
10411,56110,PCDHGA5,CDH-GAMMA-A5|ME3|PCDH-GAMMA-A5
10412,56111,PCDHGA4,PCDH-GAMMA-A4
10413,56112,PCDHGA3,PCDH-GAMMA-A3
10414,56113,PCDHGA2,PCDH-GAMMA-A2
10415,56114,PCDHGA1,PCDH-GAMMA-A1
10416,56120,PCDHGB8P,PCDH-PSI3
10417,56121,PCDHB15,PCDH-BETA15
10418,56122,PCDHB14,PCDH-BETA14
10419,56123,PCDHB13,PCDH-BETA13
10420,56124,PCDHB12,PCDH-BETA12
10421,56125,PCDHB11,ME2|PCDH-BETA11
10422,56126,PCDHB10,PCDH-BETA10|PCHB10
10423,56127,PCDHB9,PCDH-BETA9|PCDH3H
10424,56128,PCDHB8,PCDH-BETA8|PCDH3I
10425,56129,PCDHB7,PCDH-BETA7
10426,56130,PCDHB6,PCDH-BETA6
10427,56131,PCDHB4,PCDH-BETA4
10428,56132,PCDHB3,PCDH-BETA3
10429,56133,PCDHB2,PCDH-BETA2
10430,56134,PCDHAC2,PCDH-ALPHA-C2
10431,56135,PCDHAC1,PCDH-ALPHA-C1
10432,56136,PCDHA13,CNR5|CNRN5|CNRS5|CRNR5|PCDH-ALPHA13
10433,56138,PCDHA11,CNR7|CNRN7|CNRS7|CRNR7|PCDH-ALPHA11
10434,56140,PCDHA8,PCDH-ALPHA8
10435,56143,PCDHA5,CNR6|CNRN6|CNRS6|CRNR6|PCDH-ALPHA5
10436,56145,PCDHA3,PCDH-ALPHA3
10437,56147,PCDHA1,PCDH-ALPHA1
10438,56154,TEX15,CT42|SPGF25
10439,56155,TEX14,CT113|SPGF23
10440,56156,TEX13B,TGC3B|TSGA5
10441,56158,TEX12,-
10442,56160,NSMCE3,HCA4|LICS|MAGEG1|MAGEL3|NDNL2|NSE3
10443,56164,STK31,SGK396|TDRD8
10444,56165,TDRD1,CT41.1
10445,56171,DNAH7,-
10446,56172,ANKH,ANK|CCAL2|CMDJ|CPPDD|HANK|MANK|SLC62A1
10447,56180,MOSPD1,DJ473B4
10448,56181,MTFR1L,FAM54B|HYST1888|MST116|MSTP116
10449,56203,LMOD3,NEM10
10450,56204,FAM214A,KIAA1370
10451,56241,SUSD2,BK65A6.2|W5C5
10452,56242,ZNF253,BMZF-1|BMZF1|ZNF411
10453,56243,KIAA1217,ETL4|SKT
10454,56244,BTNL2,BTL-II|BTN7|HSBLMHC1|SS2
10455,56245,C21orf62,B37|C21orf120|PRED81
10456,56246,MRAP,B27|C21orf61|FALP|FGD2|GCCD2
10457,56252,YLPM1,C14orf170|PPP1R169|ZAP113|ZAP3
10458,56253,CRTAM,CD355
10459,56254,RNF20,BRE1|BRE1A|hBRE1
10460,56255,TMX4,DJ971N18.2|PDIA14|TXNDC13
10461,56256,SERTAD4,DJ667H12.2
10462,56257,MEPCE,BCDIN3
10463,56259,CTNNBL1,C20orf33|NAP|P14L|PP8304|dJ633O20.1
10464,56260,C8orf44,-
10465,56261,GPCPD1,EDI3|GDE5|GDPD6|PREI4
10466,56262,LRRC8A,AGM5|LRRC8|SWELL1
10467,56267,KYAT3,CCBL2|KAT3|KATIII
10468,56269,IRGC,CINEMA|IFGGE|IRGC1|Iigp5|R30953_1
10469,56270,WDR45B,NEDSBAS|WDR45L|WIPI-3|WIPI3
10470,56271,BEX4,BEXL1
10471,56287,GKN1,AMP18|BRICD1|CA11|FOV|foveolin
10472,56288,PARD3,ASIP|Baz|PAR3|PAR3alpha|PARD-3|PARD3A|PPP1R118|SE2-5L16|SE2-5LT1|SE2-5T2
10473,56301,SLC7A10,ASC1|HASC-1|asc-1
10474,56302,TRPV5,CAT2|ECAC1|OTRPC3
10475,56311,ANKRD7,TSA806
10476,56339,METTL3,IME4|M6A|MT-A70|Spo8|hMETTL3
10477,56341,PRMT8,HRMT1L3|HRMT1L4
10478,56344,CABP5,CABP3
10479,56413,LTB4R2,BLT2|BLTR2|JULF2|KPG_004|LTB4-R 2|LTB4-R2|NOP9
10480,56474,CTPS2,-
10481,56475,RPRM,REPRIMO
10482,56477,CCL28,CCK1|MEC|SCYA28
10483,56478,EIF4ENIF1,4E-T|Clast4
10484,56479,KCNQ5,Kv7.5|MRD46
10485,56521,DNAJC12,HPANBH4|JDP1
10486,56548,CHST7,C6ST-2|GST-5
10487,56603,CYP26B1,CYP26A2|P450RAI-2|P450RAI2|RHFCA
10488,56604,TUBB7P,TUBB4Q
10489,56605,ERO1B,ERO1LB|Ero1beta
10490,56606,SLC2A9,GLUT9|GLUTX|UAQTL2|URATv1
10491,56616,DIABLO,DFNA64|SMAC
10492,56623,INPP5E,CORS1|CPD4|JBTS1|MORMS|PPI5PIV|pharbin
10493,56624,ASAH2,BCDase|HNAC1|LCDase|N-CDase|NCDase
10494,56647,BCCIP,TOK-1|TOK1
10495,56648,EIF5A2,EIF-5A2|eIF5AII
10496,56649,TMPRSS4,CAPH2|MT-SP2|TMPRSS3
10497,56650,CLDND1,C3orf4|GENX-3745|Z38
10498,56651,LINC00470,C18orf2
10499,56652,TWNK,ATXN8|C10orf2|IOSCA|MTDPS7|PEO|PEO1|PEOA3|PRLTS5|SANDO|SCA8|TWINL
10500,56654,NPDC1,CAB|CAB-|CAB-1|CAB1|NPDC-1
10501,56655,POLE4,YHHQ1|p12
10502,56658,TRIM39,RNF23|TFP|TRIM39B
10503,56659,KCNK13,K2p13.1|THIK-1|THIK1
10504,56660,KCNK12,K2p12.1|THIK-2|THIK2
10505,56666,PANX2,PX2|hPANX2
10506,56672,AKIP1,BCA3|C11orf17
10507,56673,C11orf16,-
10508,56674,TMEM9B,C11orf15
10509,56675,NRIP3,C11orf14|NY-SAR-105
10510,56681,SAR1A,SAR1|SARA1|Sara|masra2
10511,56683,CFAP298,C21orf48|C21orf59|CILD26|FBB18|Kur
10512,56704,JPH1,CMT2K|JP-1|JP1
10513,56729,RETN,ADSF|FIZZ3|RETN1|RSTN|XCP1
10514,56731,SLC2A4RG,GEF|HDBP-1|HDBP1|Si-1-2|Si-1-2-19
10515,56751,BARHL1,-
10516,56776,FMN2,-
10517,56829,ZC3HAV1,ARTD13|FLB6421|PARP13|ZAP|ZC3H2|ZC3HDC2
10518,56833,SLAMF8,BLAME|CD353|SBBI42
10519,56834,GPR137,C11orf4|GPR137A|TM7SF1L1
10520,56848,SPHK2,SK 2|SK-2|SPK 2|SPK-2
10521,56849,TCEAL7,WEX5
10522,56850,GRIPAP1,GRASP-1
10523,56851,EMC7,C11orf3|C15orf24|HT022|ORF1-FL1
10524,56852,RAD18,RNF73
10525,56853,CELF4,BRUNOL4|CELF-4
10526,56882,CDC42SE1,SCIP1|SPEC1
10527,56884,FSTL5,-
10528,56886,UGGT1,HUGT1|UGCGL1|UGT1
10529,56888,KCMF1,DEBT91|FIGC|PCMF|ZZZ1
10530,56889,TM9SF3,EP70-P-iso|SMBP
10531,56890,MDM1,-
10532,56891,LGALS14,CLC2|PPL13
10533,56892,TCIM,C8orf4|TC-1|TC1
10534,56893,UBQLN4,A1U|A1Up|C1orf6|CIP75|UBIN
10535,56894,AGPAT3,1-AGPAT 3|LPAAT-GAMMA1|LPAAT3
10536,56895,AGPAT4,1-AGPAT4|LPAAT-delta|dJ473J16.2
10537,56896,DPYSL5,CRAM|CRMP-5|CRMP5|CV2|Ulip6
10538,56897,WRNIP1,WHIP|bA420G6.2
10539,56898,BDH2,DHRS6|EFA6R|PRO20933|SDR15C1|UCPA-OR|UNQ6308
10540,56899,ANKS1B,AIDA|AIDA-1|ANKS2|EB-1|EB1|cajalin-2
10541,56900,TMEM167B,AD-020|C1orf119
10542,56901,NDUFA4L2,NUOMS
10543,56902,PNO1,KHRBP1|RRP20
10544,56903,PAPOLB,PAPT|TPAP
10545,56904,SH3GLB2,PP6569|PP9455|RRIG1
10546,56905,C15orf39,-
10547,56906,THAP10,-
10548,56907,SPIRE1,Spir-1
10549,56910,STARD7,FAME2|GTT1
10550,56912,IFT46,C11orf2|C11orf60|CFAP32
10551,56913,C1GALT1,C1GALT|T-synthase
10552,56915,EXOSC5,RRP41B|RRP46|Rrp46p|hRrp46p|p12B
10553,56916,SMARCAD1,ADERM|BASNS|ETL1|HEL1|HRZ
10554,56917,MEIS3,MRG2
10555,56918,C2orf83,-
10556,56919,DHX33,DDX33
10557,56920,SEMA3G,sem2
10558,56922,MCCC1,MCC-B|MCCA
10559,56924,PAK6,PAK5
10560,56925,LXN,ECI|TCI
10561,56926,NCLN,NET59
10562,56927,GPR108,LUSTR2
10563,56928,SPPL2B,IMP-4|IMP4|PSH4|PSL1
10564,56929,FEM1C,EUROIMAGE686608|EUROIMAGE783647|FEM1A
10565,56931,DUS3L,DUS3
10566,56934,CA10,CA-RPX|CARPX|HUCEP-15
10567,56935,SMCO4,C11orf75|FN5
10568,56936,CCDC177,C14orf162|PLPL
10569,56937,PMEPA1,STAG1|TMEPAI
10570,56938,ARNTL2,BMAL2|CLIF|MOP9|PASD9|bHLHe6
10571,56940,DUSP22,JKAP|JSP-1|JSP1|LMW-DSP2|LMWDSP2|MKP-x|MKPX|VHX
10572,56941,HMCES,C3orf37|DC12|SRAPD1
10573,56942,CMC2,2310061C15Rik|C16orf61|DC13
10574,56943,ENY2,DC6|Sus1|e(y)2
10575,56944,OLFML3,HNOEL-iso|OLF44
10576,56945,MRPS22,C3orf5|COXPD5|GIBT|GK002|MRP-S22|ODG7|RPMS22
10577,56946,EMSY,C11orf30|GL002
10578,56947,MFF,C2orf33|EMPF2|GL004
10579,56948,SDR39U1,C14orf124|HCDI
10580,56949,XAB2,HCNP|HCRN|NTC90|SYF1
10581,56950,SMYD2,HSKM-B|KMT3C|ZMYND14
10582,56951,C5orf15,HTGN29|KCT2
10583,56952,PRTFDC1,HHGP
10584,56953,NT5M,dNT-2|dNT2|mdN
10585,56954,NIT2,HEL-S-8a
10586,56955,MEPE,OF45
10587,56956,LHX9,-
10588,56957,OTUD7B,CEZANNE|ZA20D1
10589,56961,SHD,-
10590,56963,RGMA,RGM
10591,56964,WDR93,-
10592,56965,PARP6,ARTD17|PARP-6-B1|PARP-6-C|pART17
10593,56967,C14orf132,C14orf88
10594,56969,RPL23AP32,RPL23A_9_220
10595,56970,ATXN7L3,-
10596,56971,CEACAM19,CEACM19|CEAL1
10597,56975,FAM20C,DMP-4|DMP4|G-CK|GEF-CK|RNS
10598,56977,STOX2,-
10599,56978,PRDM8,EPM10|KMT8D|PFM5
10600,56979,PRDM9,KMT8B|MEISETZ|MSBP3|PFM6|ZNF899
10601,56980,PRDM10,PFM7|TRIS
10602,56981,PRDM11,PFM8
10603,56983,POGLUT1,C3orf9|CLP46|KDELCL1|KTELC1|LGMD2Z|LGMDR21|MDS010|MDSRP|Rumi|hCLP46
10604,56984,PSMG2,CLAST3|HCCA3|HsT1707|MDS003|PAC2|TNFSF5IP1
10605,56985,ADPRM,C17orf48|MDS006|NBLA03831
10606,56986,DTWD1,MDS009
10607,56987,BBX,ARTC1|HBP2|HSPC339|MDS001
10608,56990,CDC42SE2,SPEC2
10609,56992,KIF15,HKLP2|KLP2|KNSL7|NY-BR-62
10610,56993,TOMM22,1C9-2|MST065|MSTP065|TOM22
10611,56994,CHPT1,CPT|CPT1
10612,56995,TULP4,TUSP
10613,56996,SLC12A9,CCC6|CIP1|WO3.3|hCCC6
10614,56997,COQ8A,ADCK3|ARCA2|CABC1|COQ10D4|COQ8|SCAR9
10615,56998,CTNNBIP1,ICAT
10616,56999,ADAMTS9,-
10617,57001,SDHAF3,ACN9|DC11|LYRM10|Sdh7
10618,57002,YAE1,C7orf36|CIAB2|GK003|YAE1D1
10619,57003,CCDC47,GK001|MSTP041|THNS
10620,57007,ACKR3,CMKOR1|CXC-R7|CXCR-7|CXCR7|GPR159|RDC-1|RDC1
10621,57010,CABP4,CRSD|CSNB2B
10622,57016,AKR1B10,AKR1B11|AKR1B12|ALDRLn|ARL-1|ARL1|HIS|HSI
10623,57017,COQ9,C16orf49|COQ10D5
10624,57018,CCNL1,ANIA6A|BM-001|PRO1073|ania-6a
10625,57019,CIAPIN1,Anamorsin|CIAE2|DRE2|PRO0915
10626,57020,VPS35L,C16orf62
10627,57026,PDXP,CIN|PLP|dJ37E16.5
10628,57030,SLC17A7,BNPI|VGLUT1
10629,57035,RSRP1,C1orf63|NPD014
10630,57037,ANKMY2,ZMYND20
10631,57038,RARS2,ArgRS|DALRD2|PCH6|PRO1992|RARSL
10632,57045,TWSG1,TSG
10633,57048,PLSCR3,-
10634,57050,UTP3,CRL1|CRLZ1|SAS10
10635,57053,CHRNA10,-
10636,57060,PCBP4,CBP|LIP4|MCG10
10637,57061,HYMAI,NCRNA00020
10638,57062,DDX24,-
10639,57084,SLC17A6,DNPI|VGLUT2
10640,57085,AGTRAP,ATRAP
10641,57088,PLSCR4,TRA1
10642,57089,ENTPD7,LALP1
10643,57091,CASS4,C20orf32|CAS4|HEFL|HEPL
10644,57092,PCNP,-
10645,57093,TRIM49,RNF18|TRIM49A|TRIM49L2
10646,57095,PITHD1,C1orf128|HT014|TXNL1CL
10647,57096,RPGRIP1,CORD13|LCA6|RGI1|RGRIP|RPGRIP|RPGRIP1d
10648,57097,PARP11,ARTD11|C12orf6|MIB006
10649,57099,AVEN,PDCD12
10650,57101,ANO2,C12orf3|TMEM16B
10651,57102,C12orf4,-
10652,57103,TIGAR,C12orf5|FR2BP
10653,57104,PNPLA2,1110001C14Rik|ATGL|FP17548|PEDF-R|TTS-2.2|TTS2|iPLA2zeta
10654,57105,CYSLTR2,CYSLT2|CYSLT2R|GPCR21|HG57|HPN321|KPG_011|PSEC0146|hGPCR21
10655,57106,NAT14,KLP1
10656,57107,PDSS2,C6orf210|COQ10D3|COQ1B|DLP1|bA59I9.3|hDLP1
10657,57109,REXO4,REX4|XPMC2|XPMC2H
10658,57110,PLAAT1,A-C1|H-REV107|HRASLS|HRASLS1|HRSL1|HSD28|PLA/AT1|PLAAT-1
10659,57113,TRPC7,TRP7
10660,57117,INTS12,INT12|PHF22|SBBI22
10661,57118,CAMK1D,CKLiK|CaM-K1|CaMKID
10662,57120,GOPC,CAL|FIG|GOPC1|PIST|dJ94G16.2
10663,57121,LPAR5,GPR92|GPR93|KPG_010|LPA5
10664,57122,NUP107,NPHS11|NUP84|ODG6|ODG6; GAMOS7
10665,57124,CD248,CD164L1|TEM1
10666,57125,PLXDC1,TEM3|TEM7
10667,57127,RHBG,SLC42A2
10668,57128,LYRM4,C6orf149|CGI-203|COXPD19|ISD11
10669,57129,MRPL47,CGI-204|L47mt|MRP-L47|NCM1
10670,57130,ATP13A1,ATP13A|CGI-152
10671,57132,CHMP1B,C10orf2|C18-ORF2|C18orf2|CHMP1.5|Vps46-2|Vps46B|hVps46-2
10672,57134,MAN1C1,HMIC|MAN1A3|MAN1C|pp6318
10673,57136,APMAP,BSCv|C20orf3
10674,57139,RGL3,-
10675,57140,RNPEPL1,-
10676,57142,RTN4,ASY|NI220/250|NOGO|NSP|NSP-CL|Nbla00271|Nbla10545|RTN-X|RTN4-A|RTN4-B1|RTN4-B2|RTN4-C
10677,57143,ADCK1,-
10678,57144,PAK5,PAK7
10679,57146,TMEM159,-
10680,57147,SCYL3,PACE-1|PACE1
10681,57148,RALGAPB,KIAA1219|RalGAPbeta
10682,57149,LYRM1,A211C6.1
10683,57150,SMIM8,C6orf162|dJ102H19.2
10684,57152,SLURP1,ANUP|ARS|ArsB|LY6-MT|LY6LS|MDM
10685,57153,SLC44A2,CTL2|PP1292
10686,57154,SMURF1,-
10687,57156,TMEM63C,C14orf171|CSC1|hsCSC1
10688,57157,PHTF2,-
10689,57158,JPH2,CMH17|JP-2|JP2
10690,57159,TRIM54,MURF|MURF-3|RNF30|muRF3
10691,57161,PELI2,-
10692,57162,PELI1,-
10693,57165,GJC2,CX46.6|Cx47|GJA12|HLD2|LMPH1C|LMPHM3|PMLDAR|SPG44
10694,57167,SALL4,DRRS|HSAL4|ZNF797
10695,57168,ASPHD2,-
10696,57169,ZNFX1,-
10697,57171,DOLPP1,LSFR2
10698,57172,CAMK1G,CLICK3|CLICKIII|VWS1|dJ272L16.1
10699,57175,CORO1B,CORONIN-2
10700,57176,VARS2,COXPD20|VALRS|VARS2L|VARSL
10701,57178,ZMIZ1,MIZ|NEDDFSA|RAI17|TRAFIP10|ZIMP10
10702,57179,KIAA1191,p33MONOX|p60MONOX
10703,57180,ACTR3B,ARP11|ARP3BETA
10704,57181,SLC39A10,LZT-Hs2
10705,57182,ANKRD50,-
10706,57184,FAM219B,C15orf17
10707,57185,NIPAL3,DJ462O23.2|NPAL3
10708,57186,RALGAPA2,AS250|C20orf74|bA287B20.1|dJ1049G11|dJ1049G11.4|p220
10709,57187,THOC2,CXorf3|MRX12|MRX35|THO2|dJ506G2.1|hTREX120
10710,57188,ADAMTSL3,ADAMTSL-3
10711,57189,DENND11,KIAA1147|LCHN|PRO2561
10712,57190,SELENON,CFTD|MDRS1|RSMD1|RSS|SELN|SEPN1
10713,57191,VN1R1,V1RL1|VNR19I1|ZVNH1|ZVNR1
10714,57192,MCOLN1,MG-2|ML1|ML4|MLIV|MST080|MSTP080|TRP-ML1|TRPM-L1|TRPML1
10715,57194,ATP10A,ATP10C|ATPVA|ATPVC
10716,57198,ATP8B2,ATPID
10717,57205,ATP10D,ATPVD
10718,57209,ZNF248,bA162G10.3
10719,57210,SLC45A4,-
10720,57211,ADGRG6,APG1|DREG|GPR126|LCCS9|PR126|PS1TP2|VIGR
10721,57212,TP73-AS1,KIAA0495|PDAM
10722,57213,SPRYD7,C13orf1|CLLD6
10723,57214,CEMIP,CCSP1|HYBID|KIAA1199|TMEM2L
10724,57215,THAP11,CTG-B43a|CTG-B45d|HRIHFB2206|RONIN
10725,57216,VANGL2,LPP1|LTAP|STB1|STBM|STBM1
10726,57217,TTC7A,GIDID|MINAT|TTC7
10727,57221,ARFGEF3,A7322|BIG3|C6orf92|KIAA1244|PPP1R33|dJ171N11.1
10728,57222,ERGIC1,AMCN|ERGIC-32|ERGIC32|NET24
10729,57223,PPP4R3B,FLFL2|PP4R3B|PSY2|SMEK2|smk1
10730,57224,NHSL1,C6orf63
10731,57226,LYRM2,DJ122O8.2
10732,57228,SMAGP,hSMAGP
10733,57231,SNX14,RGS-PX2|SCAR20
10734,57232,ZNF630,dJ54B20.2
10735,57282,SLC4A10,NBCn2|NCBE
10736,57291,DANCR,AGU2|ANCR|KIAA0114|SNHG13|lncRNA-ANCR
10737,57325,KAT14,ATAC2|CRP2BP|CSRP2BP|PRO1194|dJ717M23.1
10738,57326,PBXIP1,HPIP
10739,57332,CBX8,PC3|RC1
10740,57333,RCN3,RLP49
10741,57335,ZNF286A,ZNF286
10742,57336,ZNF287,ZKSCAN13|ZSCAN45
10743,57337,SENP7,-
10744,57338,JPH3,CAGL237|HDL2|JP-3|JP3|TNRC22
10745,57343,ZNF304,-
10746,57348,TTYH1,-
10747,57369,GJD2,CX36|GJA9
10748,57380,MRS2,HPT|MRS2L
10749,57381,RHOJ,ARHJ|RASL7B|TC10B|TCL
10750,57393,CLTRN,NX-17|NX17|TMEM27
10751,57396,CLK4,-
10752,57402,S100A14,BCMP84|S100A15
10753,57403,RAB22A,-
10754,57404,CYP20A1,CYP-M
10755,57405,SPC25,AD024|SPBC25|hSpc25
10756,57406,ABHD6,-
10757,57407,NMRAL1,HSCARG|SDR48A1
10758,57409,MIF4GD,AD023|MIFD|SLIP1
10759,57410,SCYL1,GKLP|HT019|NKTL|NTKL|P105|SCAR21|TAPK|TEIF|TRAP
10760,57412,AS3MT,CYT19
10761,57414,RHBDD2,NPD007|RHBDL7
10762,57415,C3orf14,HT021
10763,57418,WDR18,Ipi3|R32184_1
10764,57419,SLC24A3,NCKX3
10765,57446,NDRG3,-
10766,57447,NDRG2,SYLD
10767,57448,BIRC6,APOLLON|BRUCE
10768,57449,PLEKHG5,CMTRIC|DSMA4|GEF720|Syx|Tech
10769,57451,TENM2,ODZ2|TEN-M2|TEN2|TNM2|ten-2
10770,57452,GALNT16,GALNACT16|GALNTL1|GalNAc-T16
10771,57453,DSCAML1,DSCAM2
10772,57455,REXO1,ELOABP1|EloA-BP1|REX1|TCEB3BP1
10773,57456,KIAA1143,-
10774,57458,TMCC3,-
10775,57459,GATAD2B,MRD18|P66beta|p68
10776,57460,PPM1H,ARHCL1|NERPP-2C|URCC2
10777,57461,ISY1,FSAP33
10778,57462,MYORG,IBGC7|KIAA1161|NET37
10779,57463,AMIGO1,ALI2|AMIGO|AMIGO-1
10780,57464,STRIP2,FAM40B|FAR11B
10781,57465,TBC1D24,DFNA65|DFNB86|DOORS|EIEE16|EPRPDC|FIME|TLDC6
10782,57466,SCAF4,SFRS15|SRA4
10783,57467,HHATL,C3orf3|GUP1|MBOAT3|MSTP002|OACT3
10784,57468,SLC12A5,EIEE34|EIG14|KCC2|hKCC2
10785,57469,PNMA8B,PNMAL2
10786,57470,LRRC47,-
10787,57471,ERMN,JN|KIAA1189
10788,57472,CNOT6,CCR4|Ccr4a
10789,57473,ZNF512B,GM632
10790,57474,ZNF490,-
10791,57475,PLEKHH1,-
10792,57476,GRAMD1B,LINC01059
10793,57477,SHROOM4,SHAP|shrm4
10794,57478,USP31,-
10795,57479,PRR12,KIAA1205
10796,57480,PLEKHG1,ARHGEF41
10797,57482,CRACD,CRAD|KIAA1211
10798,57484,RNF150,-
10799,57486,NLN,AGTBP|EP24.16|MEP|MOP
10800,57488,ESYT2,CHR2SYT|E-Syt2|FAM62B
10801,57489,ODF2L,-
10802,57491,AHRR,AHH|AHHR|bHLHe77
10803,57492,ARID1B,6A3-5|BAF250B|BRIGHT|CSS1|DAN15|ELD/OSA1|MRD12|OSA2|P250R
10804,57493,HEG1,HEG|MST112|MSTP112
10805,57494,RIMKLB,FAM80B|NAAGS|NAAGS-I
10806,57495,NWD2,KIAA1239
10807,57496,MRTFB,MKL2|MRTF-B|NPD001
10808,57497,LRFN2,FIGLER2|KIAA1246|SALM1
10809,57498,KIDINS220,ARMS|SINO
10810,57501,KIAA1257,-
10811,57502,NLGN4X,ASPGX2|AUTSX2|HLNX|HNL4X|NLGN4
10812,57504,MTA3,-
10813,57505,AARS2,AARSL|COXPD8|LKENP|MT-ALARS|MTALARS
10814,57506,MAVS,CARDIF|IPS-1|IPS1|VISA
10815,57507,ZNF608,NY-REN-36
10816,57508,INTS2,INT2|KIAA1287
10817,57509,MTUS1,ATBP|ATIP|ATIP3|ICIS|MP44|MTSG1
10818,57510,XPO5,exp5
10819,57511,COG6,CDG2L|COD2|SHNS
10820,57512,GPR158,-
10821,57513,CASKIN2,ANKS5B
10822,57514,ARHGAP31,AOS1|CDGAP
10823,57515,SERINC1,TDE1L|TDE2|TMS-2|TMS2
10824,57519,STARD9,KIF16A
10825,57520,HECW2,NDHSAL|NEDL2
10826,57521,RPTOR,KOG1|Mip1
10827,57522,SRGAP1,ARHGAP13|NMTC2
10828,57523,NYNRIN,CGIN1|KIAA1305
10829,57524,CASKIN1,ANKS5A
10830,57526,PCDH19,EFMR|EIEE9
10831,57528,KCTD16,-
10832,57529,RTL9,MAR9|MART9|RGAG1|SIRH10
10833,57530,CGN,-
10834,57531,HACE1,SPPRS
10835,57532,NUFIP2,182-FIP|82-FIP|FIP-82|PIG1
10836,57533,TBC1D14,-
10837,57534,MIB1,DIP-1|DIP1|LVNC7|MIB|ZZANK2|ZZZ6
10838,57535,KIAA1324,EIG121
10839,57536,KIAA1328,-
10840,57537,SORCS2,-
10841,57538,ALPK3,CMH27|MAK|MIDORI
10842,57539,WDR35,CED2|IFT121|IFTA1|SRTD7
10843,57540,DISP3,PTCHD2
10844,57541,ZNF398,P51|P71|ZER6
10845,57542,KLHL42,Ctb9|KLHDC5
10846,57544,TXNDC16,ERp90|KIAA1344
10847,57545,CC2D2A,JBTS9|MKS6
10848,57546,PDP2,PDPC 2|PPM2B|PPM2C2
10849,57547,ZNF624,-
10850,57549,IGSF9,FP18798|IGSF9A|Nrt1
10851,57551,TAOK1,KFC-B|MAP3K16|MARKK|PSK-2|PSK2|TAO1|hKFC-B|hTAOK1
10852,57552,NCEH1,AADACL1|NCEH
10853,57553,MICAL3,MICAL-3
10854,57554,LRRC7,DENSIN
10855,57555,NLGN2,-
10856,57556,SEMA6A,HT018|SEMA|SEMA6A1|SEMAQ|VIA
10857,57558,USP35,-
10858,57559,STAMBPL1,ALMalpha|AMSH-FP|AMSH-LP|bA399O19.2
10859,57560,IFT80,ATD2|SRTD2|WDR56
10860,57561,ARRDC3,TLIMP
10861,57562,CEP126,KIAA1377
10862,57563,KLHL8,-
