,w,w_zscore,pv
S100A4,1.0302546441434947e-06,0.1535245295771676,0.905
S100A5,6.118532417386049e-06,0.7794350466890322,0.44199999999999995
S100A6,-1.0259777946693024e-05,-1.2352656371666306,0.16400000000000003
S100A7,5.209336340288105e-07,0.09087280515810793,0.933
S100A8,-8.00501997945376e-06,-0.9579072090049003,0.271
S100A10,1.039397402351775e-05,1.305358352340276,0.16400000000000003
S100A11,8.001112612596731e-06,1.0110117797214297,0.398
S100A13,8.759561905408467e-06,1.104308846081154,0.051000000000000045
S100B,-1.1962282852705193e-06,-0.12035577802290132,0.773
S100P,3.043610505141221e-06,0.40118801499341833,0.5
SAA1,8.543963900015124e-06,1.0777880732267981,0.274
SAA2,-7.283089553482845e-06,-0.8691023389928039,0.278
VPS52,-5.682911031952493e-06,-0.6722639173269792,0.34099999999999997
SAFB,2.704037154865707e-06,0.3594169991919538,0.687
SAG,3.4281751898942205e-06,0.44849342783123214,0.657
ACSM3,4.101601541909184e-06,0.5313317977101302,0.538
SALL2,-2.903053128859914e-06,-0.3303127945380627,0.594
SALL1,-4.818453382772625e-07,-0.03247932557767584,0.873
MAPK12,3.12425843465085e-07,0.06522420167582854,0.9410000000000001
SARS1,-3.911150475744303e-06,-0.45431914006534496,0.538
TSPAN31,-1.5011835766431511e-06,-0.15786841640966268,0.729
SAT1,3.771726325169138e-06,0.49075375211326533,0.369
SATB1,-8.102880413295254e-06,-0.9699450492094235,0.244
SBF1,8.235576232897044e-06,1.0398532173091752,0.07099999999999995
MSMO1,6.860046766674754e-06,0.8706489407594015,0.43700000000000006
SC5D,-4.722991485506616e-06,-0.5541839369333686,0.45699999999999996
ATXN1,-9.620129080513176e-06,-1.156582245566822,0.08599999999999997
ATXN2,-4.560003898408218e-06,-0.5341347868142385,0.603
ATXN7,-3.4583197320886293e-06,-0.39861629962370504,0.8180000000000001
SCD,5.113217545698704e-06,0.655770974238623,0.52
CLEC11A,-9.26698193366156e-06,-1.113141513131805,0.29700000000000004
SCML1,3.085110771975555e-07,0.06474264514765181,0.9339999999999999
SCN1A,-1.4318707592123554e-05,-1.7345557440573802,0.019000000000000017
SCN1B,-1.4410749378889948e-05,-1.7458778308062215,0.0050000000000000044
SCN2A,1.0278771638760156e-05,1.291187273749534,0.129
SCN2B,-1.1475932094630262e-05,-1.384865109826326,0.14300000000000002
SCN3A,1.5252454733363649e-05,1.9030014663756514,0.21499999999999997
SCN4A,2.6388814276050533e-06,0.35140217438090054,0.6
SCN4B,-1.543355400967675e-05,-1.8716933235701343,0.06000000000000005
SCN5A,-4.219069303330009e-07,-0.02510628472119226,0.948
SCN7A,1.0875651127434763e-05,1.364609591881296,0.040000000000000036
SCN8A,-1.275316418406573e-05,-1.5419777976937918,0.006000000000000005
SCN9A,1.4130600121861815e-05,1.7650018069030569,0.009000000000000008
SCN10A,-1.3854752321835832e-05,-1.6774844723847437,0.05300000000000005
SCNN1B,1.2436859639030213e-07,0.04209122544913935,0.975
SCNN1D,-4.923411869330489e-06,-0.5788377061789532,0.5
SCO1,5.194270830830456e-06,0.6657413622306491,0.374
SCP2,3.6371740506448603e-06,0.4742024379989025,0.491
SCT,2.4302845552596726e-06,0.3257426129229552,0.483
SCTR,-1.2179773657824162e-06,-0.12303113869237867,0.8260000000000001
SRL,-1.5545252347400592e-05,-1.88543336832416,0.0
CCL1,-1.0868682600753695e-05,-1.3101671743624004,0.06499999999999995
CCL2,8.051379248601891e-06,1.0171950931208893,0.402
CCL3,-4.978342787831988e-06,-0.5855947743141687,0.49
CCL3L1,-1.0387641052150594e-06,-0.10098606379790503,0.877
CCL4,7.817007998001946e-06,0.9883650179566392,0.266
CCL5,9.882571917483445e-06,1.2424506317116424,0.22299999999999998
CCL11,-7.010156246172604e-06,-0.8355287341055181,0.24
CCL14,2.132532295677284e-06,0.2891160215551503,0.6819999999999999
CCL16,-3.2469095857578227e-06,-0.3726106765210407,0.69
CCL17,9.41449804992911e-06,1.1848727302008164,0.10999999999999999
CCL19,5.9671609594037405e-06,0.7608147999643124,0.43000000000000005
CCL21,4.5606785200859926e-07,0.08289364659474532,0.918
CCL22,3.951825438168574e-06,0.5129077959710222,0.485
CCL24,3.845942390678335e-06,0.49988309174663736,0.479
CCL25,-3.595037108553102e-06,-0.4154339435524726,0.583
CXCL6,5.5422539692326965e-06,0.7085468684962309,0.376
CXCL11,2.6472642875122485e-06,0.3524333523969634,0.613
CXCL5,-7.154955366229639e-06,-0.8533405156455982,0.18400000000000005
CX3CL1,1.2798315780165556e-05,1.6011171255996342,0.09199999999999997
SDC1,-1.3945226384473822e-06,-0.14474802362512984,0.754
SDC2,6.010607471912344e-06,0.7661591680045103,0.34199999999999997
SDC4,8.005662696851083e-06,1.0115714868984866,0.10499999999999998
SDCBP,3.920200482135532e-06,0.5090176010039995,0.46699999999999997
CXCL12,-4.697121700441516e-06,-0.5510016872077702,0.354
SDF2,7.494539341579696e-08,0.03601166299015357,0.989
SDHA,-1.2208698174366655e-05,-1.4750028767347476,0.016000000000000014
SDHB,-8.311782372388721e-06,-0.9956421394762839,0.22999999999999998
SDHC,-1.018286658449094e-05,-1.2258047483093373,0.138
SDHD,-8.860199884705779e-06,-1.0631031359125744,0.16100000000000003
SEC13,7.274204049513778e-07,0.11627280243116214,0.882
SEC14L1,-9.32832688881801e-06,-1.1206875737667197,0.123
SECTM1,-8.464039633235788e-06,-1.0143713490669963,0.42400000000000004
TRAPPC2,9.499148986805274e-06,1.1952856663720268,0.245
SEL1L,4.456293619345582e-06,0.5749625725021719,0.497
SELE,-8.508731090052283e-08,0.016325993854679862,0.992
SELPLG,1.1906228433723449e-05,1.4913812037015053,0.006000000000000005
SEMG1,-1.1532768162594125e-06,-0.1150723054261755,0.788
SEMG2,6.73303862414726e-07,0.10961591091837104,0.925
SELENOP,-1.0616727060619954e-05,-1.2791740506686418,0.05700000000000005
SELENOW,1.2565894779843263e-05,1.5725269512847837,0.0
MAP2K4,1.0187410796271772e-06,0.15210824268377016,0.8180000000000001
SET,-4.734356158703853e-06,-0.5555819086626435,0.44399999999999995
SETMAR,-8.233518056572235e-06,-0.9860148234044874,0.17300000000000004
SFPQ,-5.708678437318323e-07,-0.04343000966113447,0.896
SFRP1,8.796320603856674e-07,0.13499640208688943,0.867
SFRP2,8.235620154999248e-06,1.0398586201796411,0.236
SFRP4,7.2017690363516035e-06,0.9126842957564961,0.499
SFRP5,6.655550948366359e-06,0.8454938511419071,0.31000000000000005
SRSF1,-1.0740636615980662e-05,-1.2944162008277316,0.018000000000000016
SRSF2,6.667711248044061e-07,0.10881231697990061,0.851
SRSF3,-3.1490056042705786e-06,-0.36056747950804807,0.6970000000000001
SRSF4,-5.242867677302558e-06,-0.6181340572967433,0.731
SRSF5,-1.0771470441424546e-06,-0.10570756019078167,0.918
SRSF6,-2.8029973372991336e-06,-0.3180049027470184,0.554
SRSF7,-8.604337531560158e-07,-0.07904959573380274,0.832
SFSWAP,-3.404658440544096e-06,-0.39201540866681733,0.84
TRA2B,-5.585387192253865e-06,-0.6602674816650944,0.536
SFTPB,-2.8088300573219803e-06,-0.3187223873200633,0.712
SFTPC,-1.4445390025960277e-05,-1.7501389867979202,0.07299999999999995
SFTPD,1.0458751999932536e-05,1.3133267099107788,0.0050000000000000044
SGCA,3.0706621706022224e-08,0.03056983891701272,0.994
SGCB,-1.3706895243875931e-06,-0.14181630538757728,0.742
SGCD,8.403565822052415e-06,1.0605176651446642,0.22199999999999998
SGCG,-1.2931130971812943e-05,-1.5638695436069892,0.018000000000000016
SGK1,5.372765471403359e-06,0.6876980394722466,0.264
SCG5,-1.0436577014174994e-05,-1.2570137414730542,0.14900000000000002
SGSH,1.0768837277709151e-05,1.3514703894053544,0.04200000000000004
SGTA,6.796883498649469e-06,0.8628792089338161,0.14
SH3BGR,1.1883428810622713e-05,1.4885766154850402,0.01200000000000001
SH3BGRL,-1.1299902694025699e-05,-1.3632116824645804,0.07899999999999996
SH3BP2,-3.581959438255711e-06,-0.4138252555556217,0.5920000000000001
ITSN1,-5.529985007101004e-06,-0.6534524428831107,0.397
SH3GL1,-6.124749590068145e-06,-0.7266146058535401,0.28300000000000003
SH3GL2,-3.349625946440192e-06,-0.38524584568744025,0.521
SH3GL3,1.176293013544972e-05,1.4737540386820527,0.0010000000000000009
SHB,-4.991204700232986e-06,-0.5871769218699273,0.41600000000000004
SHBG,1.225284769032786e-05,1.5340189384735874,0.03400000000000003
SHC1,1.1634146645407908e-05,1.4579123444114637,0.11599999999999999
FBXW4,3.8838639000883083e-07,0.07456813042463142,0.9410000000000001
SHMT1,-1.3054780067531475e-05,-1.5790796545503392,0.04200000000000004
SHMT2,-1.8354869691296237e-06,-0.198991173182848,0.6930000000000001
SHOX,6.061431157143501e-06,0.7724110041899969,0.368
SHOX2,-5.588580759082196e-07,-0.04195268465572688,0.951
SI,2.184610574907817e-06,0.2955221857105138,0.854
SIAH1,-8.220629201816316e-06,-0.9844293616618758,0.27
SIAH2,-1.012610166169077e-05,-1.2188220787761392,0.013000000000000012
ST6GAL1,4.1171913948397816e-06,0.5332495100175835,0.536
ST3GAL1,-7.084530502144211e-06,-0.8446775327933171,0.30800000000000005
ST3GAL2,-8.180659421713478e-06,-0.9795126674781242,0.20799999999999996
ST3GAL4,-1.2774141260423738e-05,-1.5445581939095372,0.09199999999999997
ST3GAL3,-9.5667735756242e-06,-1.1500189695146692,0.248
ST8SIA1,-1.3897181040106537e-05,-1.6827036412620529,0.0010000000000000009
PMEL,5.491072519555727e-06,0.702251023603032,0.21699999999999997
SIM1,1.424174874101501e-06,0.20198077073019696,0.815
SIM2,-4.260245651674249e-07,-0.025612796170320508,0.954
SIPA1,1.0205084982721223e-05,1.2821230569278603,0.09999999999999998
SIX1,-1.3311736330102306e-05,-1.6106879185540453,0.19699999999999995
SIX3,9.567786014632286e-06,1.203728726970279,0.16200000000000003
SKI,-2.8941380736348634e-06,-0.3292161510223852,0.81
SKIL,-8.255625771546419e-06,-0.9887342998026548,0.248
SKIV2L,3.7032195276413553e-06,0.48232671118169934,0.681
SKP1,2.0288088957881427e-06,0.27635697620534405,0.6699999999999999
SKP2,5.1128945995245654e-08,0.033081994920702795,0.993
SLA,1.304782265704343e-05,1.6318090385197253,0.0010000000000000009
SLAMF1,-2.711024800823282e-06,-0.30669133449639885,0.5660000000000001
SLC1A1,4.48988919105231e-06,0.5790951734718368,0.38
SLC1A2,5.676203915523997e-06,0.7250240900408532,0.373
SLC1A3,1.1143712907112287e-05,1.3975839487487993,0.07299999999999995
SLC4A3,1.44720001830999e-05,1.8069975269471257,0.007000000000000006
SLC1A4,1.2278824996816378e-05,1.5372144144405058,0.017000000000000015
SLC1A5,-6.439334253418546e-06,-0.7653117560658472,0.28500000000000003
SLC1A6,9.080106288734642e-06,1.1437391031673618,0.238
SLC1A7,-6.297688037543993e-06,-0.7478878141790265,0.44299999999999995
SLC2A1,-1.23582899874901e-05,-1.493404208831861,0.04800000000000004
SLC2A3,7.374722413632939e-07,0.11750928172865475,0.885
SLC2A4,1.0743799853327748e-05,1.3483905286076359,0.16000000000000003
SLC2A5,1.3305538163759083e-05,1.6635106973647664,0.038000000000000034
SLC3A1,-9.82426935687229e-06,-1.1816935998665434,0.04500000000000004
SLC3A2,4.93028195132419e-06,0.6332680139884496,0.30000000000000004
SLC4A1,6.1926252251682454e-06,0.7885492243538398,0.33199999999999996
SLC4A2,-7.082440065372956e-06,-0.8444203875628884,0.32099999999999995
SLC5A2,3.5449476922790227e-06,0.4628576470443553,0.511
SMTN,-9.998632296119795e-06,-1.2031420353358993,0.31000000000000005
SLC5A3,1.4846345949082707e-06,0.20941793843232276,0.783
SLC5A4,-1.0456406994960352e-05,-1.2594530331314127,0.138
SLC5A5,5.983285360107106e-07,0.10039317438324219,0.9410000000000001
SLC6A1,-9.197197594934341e-07,-0.08634238448037772,0.878
SLC6A3,-3.2351065352054307e-06,-0.37115877986681434,0.594
SLC6A4,-1.958150756381584e-06,-0.21408008104741366,0.777
SLC6A6,-1.1536144886402308e-05,-1.392271902716639,0.0050000000000000044
SLC6A7,-1.1786535240082028e-05,-1.423072492373053,0.124
SLC6A8,-8.477469665929658e-06,-1.0160233812639126,0.15300000000000002
SLC6A9,-1.0375814134735032e-05,-1.2495392821399827,0.277
SLC6A11,-1.3236783192362018e-05,-1.601467911452844,0.007000000000000006
SLC6A12,-8.713172081207608e-06,-1.0450172033793124,0.15900000000000003
SLC6A13,-6.596745558373728e-06,-0.7846749661095013,0.41500000000000004
SLC7A1,-5.662903182418522e-06,-0.6698027459825296,0.479
SLC7A2,5.985163046363893e-06,0.7630292418757927,0.399
SLC8A2,8.773200912202011e-06,1.1059865842423708,0.11199999999999999
SLC7A4,1.029524315481608e-05,1.293213439692438,0.025000000000000022
SLC8A1,-9.518098019157257e-06,-1.1440313752683124,0.131
SLC8A3,1.106693254464923e-05,1.3881391742072038,0.07399999999999995
SLC9A1,-1.06222056257069e-05,-1.27984797054083,0.119
SLC9A2,1.1485106279204407e-05,1.4395788459590928,0.14500000000000002
SLC9A3,-1.1612389717522261e-05,-1.4016508013931916,0.08699999999999997
SLC9A5,-1.2249156850038687e-05,-1.479979710103537,0.15400000000000003
SLC10A2,-1.2324303423670501e-05,-1.489223511809571,0.04700000000000004
SLC11A1,-3.831801497417733e-06,-0.4445583993452031,0.43400000000000005
SLC12A1,-4.175916949223172e-06,-0.4868881403664894,0.44699999999999995
SLC12A2,-1.1519268631318178e-05,-1.3901959497090877,0.09199999999999997
SLC12A3,-6.291880370333576e-06,-0.7471734113596676,0.31299999999999994
SLC12A4,-1.2019997589194173e-06,-0.12106572866181409,0.9390000000000001
SLC14A1,9.94359301906e-08,0.0390242509855797,0.986
SLC15A2,1.2298496576381296e-05,1.5396342211190313,0.028000000000000025
SLC16A1,-7.4996035614038635e-06,-0.8957357895824023,0.274
SLC16A2,1.4608494265260644e-05,1.8237877033791599,0.0030000000000000027
SLC34A1,3.731780677966345e-07,0.07269735032093957,0.948
SLC18A1,-3.4056827871272597e-06,-0.3921414138355881,0.737
SLC18A2,4.6195996617063934e-06,0.595050895895022,0.356
SLC18A3,-9.203411077364282e-06,-1.1053216437552718,0.32999999999999996
SLC19A1,9.985792079799169e-06,1.255147773662333,0.21399999999999997
SLC20A1,-1.5177734885827998e-05,-1.840224939328753,0.03600000000000003
SLC20A2,-1.5187839341150872e-05,-1.841467891293666,0.07099999999999995
SLC25A1,9.278600921737331e-06,1.168155985248756,0.14600000000000002
SLCO2A1,-8.063541521177686e-06,-0.9651059607387829,0.347
SLCO1A2,-5.583811982295805e-06,-0.6600737146336259,0.31100000000000005
SLC22A1,9.767969345984752e-07,0.1469486813007838,0.846
SLC22A3,9.7688565968197e-06,1.228462477304178,0.22999999999999998
SLC22A4,1.0318547751799373e-05,1.2960801448919068,0.18000000000000005
SLC22A5,-5.607329260638854e-06,-0.6629665818285275,0.41300000000000003
SLIT1,1.3174586177701486e-05,1.6474022557735553,0.0030000000000000027
SLIT3,1.274987814243228e-05,1.5951587978053572,0.138
SLN,7.396247285848666e-06,0.9366071213439336,0.392
SLPI,5.1014018272607955e-06,0.654317519304144,0.846
SNAI2,1.0213394714797812e-05,1.2831452394683793,0.02200000000000002
SMARCA1,1.1027060029456093e-05,1.3832344446080602,0.124
SMARCA2,-2.132313794364097e-06,-0.23550392660448122,0.673
HLTF,-7.763252127040677e-06,-0.9281672757173227,0.28300000000000003
SMARCA4,-2.317437525034825e-06,-0.2582760501318399,0.619
SMARCB1,5.28952861520987e-06,0.6774590497738459,0.367
SMARCC1,-5.713434061128021e-06,-0.6760185639532975,0.758
SMARCC2,-7.336099803216481e-06,-0.8756231451086747,0.19699999999999995
SMARCD1,1.3090214937794678e-05,1.637023725207252,0.18300000000000005
SMARCD2,-1.1230071000094368e-05,-1.3546216656441143,0.02300000000000002
SMARCD3,1.2761612671832283e-05,1.5966022656528565,0.01100000000000001
SMARCE1,7.522181698763857e-06,0.9520983498150741,0.28200000000000003
SMN2,-7.59089157775541e-07,-0.06658316781301285,0.931
SMO,1.1720787860702733e-05,1.4685701053052496,0.05800000000000005
SMPD1,3.4765641781361205e-06,0.45444577123753693,0.788
SMPD2,1.196721038399604e-05,1.4988826110009112,0.0040000000000000036
SMS,-2.767462152744306e-06,-0.3136337094412324,0.727
SUMO3,1.1751869472112494e-05,1.47239346329338,0.121
SUMO2,1.0801575914215984e-05,1.3554975785288113,0.21699999999999997
SNAI1,1.6907371588761974e-06,0.2347706742970235,0.756
SNAP25,-1.553973940545767e-05,-1.8847552197449986,0.020000000000000018
SNAPC1,5.076945415485033e-06,0.6513091290346965,0.5700000000000001
SNAPC2,1.4344946834738286e-07,0.04443836901437574,0.986
SNAPC3,-3.285951138594913e-07,-0.01362797125161083,0.95
SNCB,-1.046999231422125e-05,-1.261124167173747,0.21399999999999997
SNAPC4,-3.949882994589238e-06,-0.4590836383847496,0.42900000000000005
SNCA,1.078432237083924e-05,1.3533752151795186,0.029000000000000026
SNCG,1.189791150050377e-05,1.490358135346297,0.017000000000000015
FSCN1,-2.0918870729135686e-07,0.0010602452751184517,0.976
SNRNP70,-6.027209347853754e-06,-0.7146161525134582,0.373
SNRPA,3.6058368723430926e-06,0.47034764265364226,0.5920000000000001
SNRPA1,-1.0640257281511076e-05,-1.2820685099301166,0.20099999999999996
SNRPB,-3.3140663092235047e-06,-0.380871644452663,0.5369999999999999
SNRPB2,8.947991173893504e-06,1.1274875847688657,0.06699999999999995
SNRPC,-2.6084688081431067e-06,-0.2940758922442235,0.556
SNRPD1,5.9085361320509375e-08,0.03406071586569142,0.996
SNRPD2,7.403030847874816e-06,0.9374415692661708,0.43600000000000005
SNRPD3,9.89668006910616e-06,1.2441860795136672,0.18799999999999994
SNRPE,2.612667923362743e-06,0.34817764366013315,0.608
SNRPF,4.769275476294895e-06,0.6134625610365907,0.41900000000000004
SNRPG,1.5519284589232196e-06,0.21769577606248242,0.773
SNRPN,-1.2260212100768309e-05,-1.4813396196857864,0.06299999999999994
SNTA1,9.929474106886702e-06,1.248220083563789,0.21299999999999997
SNTB1,1.0690396347097082e-05,1.341821347896591,0.10199999999999998
SNX1,-4.04251838555366e-06,-0.4704787445572752,0.5509999999999999
SNX2,1.170447789446519e-05,1.4665638116521198,0.10599999999999998
SNTB2,-8.596124042571596e-06,-1.0306190903724217,0.14400000000000002
SOAT1,-1.293985272248172e-05,-1.5649424086734212,0.10099999999999998
SOD1,6.423178488248056e-06,0.8169096477715558,0.474
SOD2,-8.841167590728605e-06,-1.0607619679386635,0.10599999999999998
SOD3,-2.575119724336804e-06,-0.28997361182231407,0.732
CAPN15,-1.1655858193685178e-05,-1.4069978711888442,0.10999999999999999
SON,-9.318496843463696e-06,-1.1194783770512207,0.09299999999999997
SORD,9.696255673187025e-06,1.2195318167390867,0.22599999999999998
SORL1,-1.4613511233930647e-05,-1.7708196251018207,0.16000000000000003
SOS1,3.19798433884916e-06,0.42017758482248496,0.518
SOS2,6.174820808931902e-06,0.7863590979751333,0.386
SOX1,-6.117156958370383e-06,-0.7256806340375404,0.32299999999999995
SOX2,7.81939454697085e-06,0.9886585880339441,0.18700000000000006
SOX3,7.236938262787366e-06,0.9170104724484585,0.11599999999999999
SOX4,1.347631997076048e-05,1.684518616723191,0.025000000000000022
SOX5,7.605706967335606e-06,0.9623728172033462,0.30400000000000005
SOX9,1.1958245043542986e-05,1.4977797818848273,0.06399999999999995
SOX10,-6.463969130883872e-06,-0.7683420994512642,0.262
SOX11,1.5160579054626816e-05,1.8916998126234568,0.008000000000000007
SOX15,9.426696623769985e-06,1.1863732802888876,0.07599999999999996
SOX12,-6.6133020161422e-06,-0.7867115807569758,0.241
SP1,-7.186216625613619e-07,-0.06160524954979909,0.912
SP2,-6.151023575272743e-06,-0.7298465763549302,0.45299999999999996
SP3,4.096790553167647e-07,0.07718734732817044,0.943
SP4,4.494714711470006e-06,0.5796887621308242,0.575
SP100,5.338620924402111e-06,0.6834979088931957,0.28800000000000003
SPAG1,-1.4592220680805139e-05,-1.7682006680184514,0.0
UAP1,7.72233955519661e-06,0.9767198254905245,0.344
SPAG4,-1.4714361622498703e-05,-1.7832252605000114,0.01100000000000001
SPAM1,-4.221349316587135e-06,-0.49247678898546465,0.479
SPARC,1.0293591272071795e-05,1.2930102411194118,0.09499999999999997
SPAST,6.796937126724229e-07,0.11040192824236508,0.911
SPG7,-5.729109275163544e-06,-0.6779467765548987,0.18000000000000005
SPI1,1.1946214812729882e-05,1.4962999397211778,0.015000000000000013
SPIB,-1.3351482397198165e-05,-1.6155770937362561,0.09399999999999997
SPINK2,-2.9865385087496094e-06,-0.34058235520804553,0.766
SPINT1,5.512401601638283e-08,0.03357342963678249,0.987
SPN,2.920308555719002e-06,0.3860206066161471,0.475
SPOCK1,-2.3814009129587203e-06,-0.2661442049370284,0.868
SPP1,-1.1807948277577261e-05,-1.4257065162940854,0.14900000000000002
SPR,-4.5491396298486566e-06,-0.5327983700038362,0.5409999999999999
SPRR1A,-2.363550419236755e-06,-0.2639484105535198,0.728
SPRR2C,2.3599179145049727e-07,0.05582202688242714,0.963
SPRR2E,-5.697209816181297e-06,-0.6740228149008863,0.367
SPRR2G,1.0060465349393908e-05,1.2643333541021942,0.052000000000000046
SPRR3,1.095128344642008e-06,0.16150466219483103,0.858
SPTAN1,-4.046971643378061e-06,-0.4710265410872448,0.525
SPTB,-8.02207915405005e-06,-0.9600056629944239,0.361
SPTBN1,1.0383751244376173e-05,1.304100845328282,0.281
SPTBN2,8.746325657885796e-06,1.102680651454064,0.344
SQLE,8.522078527795837e-06,1.0750959472750676,0.272
SRC,-6.758860697088485e-06,-0.8046167961012143,0.527
SRD5A1,-1.8935200529151872e-06,-0.20612983956478784,0.641
SRD5A2,3.1882200432410827e-06,0.4189764760022426,0.626
SRI,6.522322670097539e-06,0.8291054021889679,0.31499999999999995
SREBF1,9.232393556891082e-06,1.1624720039658587,0.258
SREBF2,6.080857051985762e-06,0.7748005891198959,0.391
SRF,-5.40233193652375e-07,-0.039661632515215615,0.961
SRM,1.142151319832502e-05,1.4317562427303017,0.010000000000000009
SRP9,2.5593452348670434e-06,0.34161840436198665,0.609
SRP14,8.52734722020911e-06,1.0757440506491085,0.20599999999999996
SRP19,7.809226000359114e-06,0.9874077521810948,0.22199999999999998
SRP54,1.300568412417758e-06,0.18677590421176848,0.829
SRP68,-9.80610475186302e-06,-1.1794591665629468,0.11099999999999999
SRP72,3.4942710984968663e-06,0.4566239046204537,0.517
SRPK1,-1.3777186813861905e-05,-1.6679431168673018,0.0050000000000000044
SRPK2,-4.8672688009418594e-06,-0.5719315311363552,0.6890000000000001
SRPRA,-1.3735356490179776e-05,-1.6627975566810007,0.14500000000000002
SRY,5.942017234971314e-06,0.7577218631666445,0.491
TRIM21,-3.3232715461761883e-06,-0.38200398330638874,0.596
RO60,2.2775552238311247e-06,0.30695533379379847,0.645
SSB,2.7668301508709424e-06,0.36714118374951077,0.649
SSBP1,7.065499665833318e-06,0.8959217611684414,0.31399999999999995
ITPRID2,-3.4630933285592606e-06,-0.3992035011029812,0.769
SSR1,5.902367656553302e-07,0.09939780337694214,0.9
SSR2,2.1770568589852597e-06,0.2945930009352512,0.794
SSR3,-2.35488014173564e-06,-0.2628818772162944,0.605
SSR4,1.0841133892707322e-05,1.3603636168775068,0.07299999999999995
SSRP1,2.2762123895313178e-06,0.30679015135910365,0.6639999999999999
SST,1.1466440079755543e-05,1.4372827113787463,0.0030000000000000027
SSTR1,1.2467648755661696e-05,1.5604416795012659,0.0050000000000000044
SSTR2,1.1057060968251272e-05,1.3869248687460423,0.01100000000000001
SSTR3,-1.2237068558568926e-06,-0.12373592491968748,0.849
SSTR4,7.850739849587168e-06,0.9925143827534813,0.262
SSTR5,5.522335815507634e-06,0.706096730659117,0.386
SSX5,7.042206072968902e-06,0.8930564095888107,0.19199999999999995
SS18,4.241170059641957e-06,0.5485001613490097,0.477
DENND2B,9.810339615290081e-06,1.2335653153761668,0.09499999999999997
ST13,-8.45643939169865e-06,-1.0134364411624592,0.21599999999999997
ST14,8.984849999864384e-06,1.1320215995871776,0.14600000000000002
STAC,8.188141851937054e-06,1.0340183004200707,0.29800000000000004
STAR,-1.5588915233380833e-05,-1.8908043525275386,0.07899999999999996
STAT1,2.796615684757736e-07,0.06119385875524411,0.977
STAT2,-6.684005617676986e-06,-0.7954088511833323,0.31899999999999995
STAT3,-8.018233991953487e-06,-0.9595326684954022,0.10099999999999998
STAT4,-1.1539005923452278e-05,-1.3926238397097097,0.014000000000000012
STAT5A,7.08736768795192e-07,0.11397452295641643,0.927
STAT5B,-3.4297044042016127e-06,-0.3950963198833548,0.567
STAT6,-6.040570741925471e-06,-0.7162597414536576,0.242
STAU1,-2.9384484597583854e-07,-0.00935333077203415,0.955
STC1,4.2268308374655775e-06,0.546736289491503,0.45399999999999996
HSPA13,9.33226374518224e-06,1.174757064645151,0.15600000000000003
ELOVL4,-1.2412760050566513e-05,-1.5001045870082568,0.026000000000000023
STIM1,8.843202382200592e-06,1.1145974852658582,0.05400000000000005
NEK4,-3.1288011630406674e-06,-0.3580821253623543,0.6599999999999999
STK3,-1.027075333803478e-05,-1.2366157232225352,0.020000000000000018
STK4,-7.232838879039752e-07,-0.06217875123448158,0.873
AURKA,-1.0900512451252521e-05,-1.3140825734567816,0.009000000000000008
CDKL5,8.28366914668293e-06,1.0457691405112135,0.281
STK10,3.923131970290227e-06,0.509378204207791,0.612
STK11,-7.268368612589641e-06,-0.8672915118057954,0.41900000000000004
AURKC,-5.821805464340988e-06,-0.6893493615331514,0.483
SULT1A2,-5.313263064297954e-06,-0.6267934141636738,0.829
STRN,-3.74250511429209e-06,-0.43357402549039814,0.774
STX1A,9.799180258026891e-06,1.2321925996191831,0.129
STX3,-2.251823355517266e-06,-0.25020483220648093,0.692
STX4,6.666530139200459e-06,0.8468444045744611,0.17200000000000004
STX5,-2.046316301238476e-06,-0.22492535016047555,0.813
STXBP1,-8.634942123716337e-06,-1.0353941137350147,0.17100000000000004
STXBP2,1.8063491271809635e-06,0.2489921358780886,0.83
STXBP3,1.2833583520351593e-05,1.605455420496444,0.118
STYX,-2.910817196225612e-07,-0.009013437802015904,0.971
SULT1A1,-2.5469954157683715e-06,-0.2865140325100267,0.6739999999999999
SULT1A3,-6.322338566769109e-06,-0.7509200828919316,0.40900000000000003
SULT1C2,-4.660914868663347e-06,-0.5465478743832368,0.565
SULT2B1,1.6984074019416928e-07,0.04768476697946468,0.977
SUOX,-9.490061725194061e-07,-0.08994491459731281,0.889
SUPT4H1,-2.4900069820409125e-06,-0.2795038688331687,0.6619999999999999
SUPT5H,-3.739407161454483e-06,-0.43319294541792813,0.522
SUPT6H,2.6601511917927843e-06,0.3540185742110353,0.6759999999999999
SUPV3L1,-8.316395136433588e-06,-0.9962095569124585,0.19699999999999995
ABCC8,-1.3755030431115127e-05,-1.6652176538323844,0.008000000000000007
SURF1,6.82435742516391e-06,0.8662587845619738,0.18799999999999994
SURF2,-7.70731737915829e-06,-0.9212867262403085,0.30800000000000005
SURF4,-8.563810841435958e-06,-1.0266442341767354,0.15700000000000003
MED22,-1.2365030069569807e-05,-1.49423330827334,0.05500000000000005
SURF6,7.180755320240556e-06,0.910099392474157,0.30700000000000005
SUV39H1,6.467968708114476e-06,0.8224193056415663,0.44899999999999995
SVIL,2.0374644824688667e-06,0.2774217024205141,0.774
VAMP1,-1.4337162467177719e-05,-1.736825883562957,0.007000000000000006
VAMP2,1.0526854745733075e-05,1.321704048322787,0.138
SYCP1,8.521820247930616e-06,1.07506417619432,0.246
SYK,1.4993576092358315e-05,1.8711567300460135,0.039000000000000035
