,w,w_zscore,pv
ZFYVE21,3.5001540995944784e-08,0.03326825591417893,0.989
DDX54,1.2871597063218137e-05,1.5656465247715134,0.23099999999999998
TMEM38A,-1.09237537200354e-05,-1.2749414159305974,0.07899999999999996
TSEN34,1.122567119467627e-05,1.3691628832376352,0.22799999999999998
KCTD15,6.523009613997571e-06,0.8077791113841759,0.354
SECISBP2,-5.1862177680469244e-06,-0.5900187357390828,0.476
NOC4L,9.083843332571288e-06,1.113480567327547,0.21699999999999997
ALG8,1.2589843106302213e-05,1.5320119337309923,0.21499999999999997
TRPM8,1.1723192226192948e-05,1.4285548314902559,0.119
PRRG4,1.2035778773383531e-05,1.4658700862416243,0.11199999999999999
PRRG3,1.0950874344129536e-05,1.3363588020153772,0.21399999999999997
ASPSCR1,-9.06815330247241e-06,-1.053427717019262,0.15200000000000002
TMEM223,-1.3132049402428157e-05,-1.538558378002199,0.0050000000000000044
ATG9A,-9.664885028775949e-06,-1.1246630167638292,0.274
METTL16,-2.880086133290503e-06,-0.31472253308881654,0.631
FTO,7.0592343304040355e-06,0.8717913412018842,0.482
POGLUT2,-1.6290799992014915e-05,-1.915636611233396,0.0040000000000000036
ELOVL6,-1.3535021590055717e-05,-1.586663486728681,0.06899999999999995
FASTKD3,-6.652125212310937e-06,-0.7650125421465233,0.42400000000000004
TMEM109,-1.3308824427110078e-05,-1.5596610298564502,0.040000000000000036
C2ORF49,-5.133046143644469e-07,-0.03218620478768209,0.933
DSCC1,-1.4117562262651438e-05,-1.6562047187372664,0.007000000000000006
DCTPP1,3.441889092250337e-07,0.0701777311141443,0.963
C1ORF50,1.0685476347728262e-05,1.3046767160931756,0.009000000000000008
CCDC86,4.26934064645651e-06,0.5387456791879557,0.384
LBHD1,4.997814779898962e-06,0.6257078281143904,0.404
MLPH,-7.3284150501816904e-06,-0.8457451514437576,0.276
WDR77,1.1491274411295877e-05,1.4008694674781297,0.07499999999999996
SLC25A23,1.1327417868655995e-05,1.381308969157779,0.18200000000000005
SMIM7,-1.7836666794676184e-06,-0.1838366341226893,0.746
ALG12,-3.49733836164063e-06,-0.3884074832370127,0.6839999999999999
ZNF426,-4.977307576595838e-06,-0.5650799241228505,0.49
TMUB2,-7.075970311179505e-06,-0.8156093703899239,0.258
TRAPPC6A,5.2198323322921005e-06,0.6522113408256209,0.30600000000000005
METTL22,-9.114520490629078e-06,-1.0589628350648759,0.39
CARD14,-9.249864437780628e-06,-1.0751196208012006,0.31200000000000006
CHAC1,-9.784644761575378e-06,-1.1389594251618587,0.26
C9ORF16,1.085258574059983e-05,1.3246255258624815,0.050000000000000044
C11ORF49,-6.785915091145817e-06,-0.7809838098058266,0.43999999999999995
TRIM48,-7.0780527940586195e-06,-0.8158579683537452,0.254
LINC00626,-4.2189271685729516e-06,-0.4745476911199795,0.526
TAF1D,-8.176129805961869e-06,-0.946941739565463,0.18400000000000005
RNF26,-1.331994447988218e-05,-1.5609884945402923,0.19799999999999995
MAPKAP1,8.648869748969625e-06,1.0615552678286033,0.22899999999999998
DHX58,1.4393998372642817e-05,1.747384328927118,0.06299999999999994
NDUFAF5,-1.2711249078419442e-05,-1.4883250220533584,0.05700000000000005
TMEM185B,6.810892832366266e-06,0.8421453876318932,0.278
APOO,1.8363074505419025e-06,0.2483005069946179,0.789
RETREG2,-6.753255004700878e-06,-0.777084987361777,0.372
DERL1,1.5256741946959812e-05,1.850374993592916,0.11499999999999999
CCDC28B,-3.4409498699928585e-06,-0.38167606453139863,0.679
PHF23,-1.0075812014611924e-05,-1.1737177355241102,0.377
MBOAT7,7.574388139873207e-06,0.9332882156171476,0.15900000000000003
PPDPF,1.0233630702195338e-05,1.25073730148018,0.11399999999999999
CHCHD7,-5.0243615992230185e-06,-0.5706970335512335,0.597
FKRP,-4.645935638362567e-06,-0.5255221491521631,0.528
MMP28,1.3042134048036678e-05,1.5860045059137864,0.11599999999999999
ZSCAN5A,3.5373034448161148e-06,0.4513581863089494,0.5369999999999999
FA2H,-1.0429297902199875e-05,-1.2159153798722397,0.20499999999999996
GDPD3,5.395261997151318e-06,0.6731533893366776,0.493
DHRS11,-1.2862746981697346e-05,-1.5064101984818452,0.01100000000000001
TNIP2,7.7993299954644e-07,0.12219501043369539,0.924
PLEKHF1,-1.4765464395374405e-05,-1.7335485243290407,0.052000000000000046
MFSD11,-3.014242866358066e-06,-0.3307375942487431,0.54
GNPTAB,1.5929555180280742e-05,1.930692580600764,0.05500000000000005
NOL12,2.9527976871566635e-06,0.38158237078926877,0.619
LINC01711,1.080377258576582e-05,1.3187984187005775,0.20599999999999996
TMEM243,-8.93523371302869e-06,-1.0375603408121994,0.29900000000000004
LENG1,-3.524773958009196e-06,-0.39168262823909294,0.7010000000000001
LILRP2,9.073566882269395e-06,1.112253808324636,0.15700000000000003
LILRA6,4.798654302302928e-06,0.6019328959405847,0.5469999999999999
C1ORF35,-5.203445391187562e-06,-0.5920752962405861,0.381
PRR15L,-1.8881304043661827e-06,-0.19630707004484096,0.804
RBM42,1.1785363696025578e-05,1.4359765975768723,0.126
CENPO,1.1666316935368237e-05,1.4217653007658633,0.10499999999999998
C19ORF57,4.866669962546894e-06,0.6100523166638915,0.601
CRELD2,8.748319831779127e-06,1.0734271964462436,0.14800000000000002
ZNF343,-1.2655909644955057e-05,-1.4817188354593431,0.03200000000000003
FBXL15,-5.279301753808385e-06,-0.6011307067217748,0.615
ZNF576,-1.4225729775223979e-05,-1.669117297105539,0.20099999999999996
THTPA,1.2103296342766543e-05,1.4739300469928598,0.18100000000000005
EFHD2,-4.2945378630691305e-06,-0.4835737747835628,0.471
TTPAL,4.039522388097397e-06,0.5113109513205484,0.538
BRCC3,5.509934423737352e-06,0.6868424967198131,0.5469999999999999
FSD1,-1.0240973258295152e-05,-1.1934339835152143,0.281
TMEM43,3.4615101840793982e-06,0.4423103086627528,0.704
IRX6,7.261621543360682e-07,0.11577607524516954,0.938
IRX3,5.35196909883791e-06,0.6679852669590214,0.42400000000000004
IRX1,1.1800691745140782e-06,0.16996156801063447,0.835
THOC6,-2.2221164912967072e-06,-0.23617691098724947,0.7030000000000001
ZNF557,-1.5092572212097638e-05,-1.772597266579453,0.007000000000000006
MMEL1,-3.944249621124433e-06,-0.44175785179502164,0.622
DCAF10,-6.556579443191254e-06,-0.7536066939193357,0.43100000000000005
OR13A1,4.17441389312771e-06,0.5274137264375234,0.638
OR7E91P,-1.7729937695805314e-06,-0.18256254745787762,0.804
CPLANE2,1.2310339043518106e-05,1.4986459254988067,0.03500000000000003
ZXDC,8.866668316182219e-06,1.0875551360029232,0.355
BHLHE41,-6.9039377151441834e-06,-0.7950728495310035,0.31399999999999995
HMGN5,3.7411752490592294e-06,0.4756955366534435,0.6
FCRL2,7.549946846594603e-08,0.03810272654008265,0.992
B3GNT4,7.486726045825e-06,0.9228234870456623,0.20299999999999996
NOX5,1.039351964942726e-05,1.2698241651072626,0.45199999999999996
GLB1L,1.0606039047007913e-05,1.2951938284264406,0.09999999999999998
KREMEN2,-9.518682096505457e-06,-1.107209931491595,0.383
ZBED2,-2.2182074159697054e-06,-0.23571026217276794,0.698
LRFN3,8.957391264666854e-06,1.0983852563805458,0.10899999999999999
CYBC1,-5.588576163282441e-06,-0.6380505725359845,0.345
HAUS3,4.575373638507185e-06,0.5752785983533218,0.657
LRRC2,6.870610674712698e-06,0.8492742500873862,0.28
FYCO1,3.561905058388028e-06,0.45429502247794473,0.42100000000000004
BIRC7,9.168500219777205e-06,1.123586547066402,0.402
WDR25,2.109362197471078e-06,0.28089662328403825,0.745
PAGR1,-4.350267345338585e-06,-0.4902265237477677,0.608
OR4K1,6.273995910596256e-06,0.7780529127920898,0.29300000000000004
RIPOR1,-2.715161376515155e-06,-0.2950345159006444,0.651
MAIP1,-8.709379367299035e-06,-1.0105988080036,0.20999999999999996
NKAIN1,1.3693202854305711e-05,1.6637263355476954,0.132
GCC1,-1.3764942595413124e-05,-1.6141104800964778,0.22599999999999998
ATP13A3,-1.1919676958408757e-05,-1.39383050340643,0.028000000000000025
TTC13,2.474585317950174e-06,0.32449540865805515,0.562
EPS8L3,4.766388761254025e-06,0.5980811726506619,0.538
ABHD8,-8.414933117803599e-06,-0.9754490649668075,0.265
NKAP,-1.7323582275797325e-06,-0.17771164899360287,0.817
CDC73,-4.6604736288410955e-08,0.023526445034774943,0.997
SLC52A2,8.366959477784671e-06,1.0279020166543607,0.18799999999999994
SPAG16,-1.4132623851102485e-05,-1.6580027072145773,0.13
TMEM231,1.2207590774164618e-05,1.4863802733757485,0.06899999999999995
CORO7,-1.1506249301306866e-05,-1.344477265128352,0.14900000000000002
CHPF,1.1349532679120544e-05,1.3839489413308608,0.124
CARS2,-4.935341899112054e-06,-0.5600702397324138,0.364
RNF128,-6.500410962887877e-06,-0.7469015392338403,0.45099999999999996
MRPL24,-1.1141866104119902e-06,-0.10391694611211348,0.859
ARMH3,4.976984581402232e-06,0.6232212074635243,0.5389999999999999
MUL1,-1.2249002936870958e-06,-0.11713347552773815,0.849
SAP130,1.3602014704707085e-05,1.6528406814363428,0.16700000000000004
OBI1,2.982526740861815e-06,0.3851312989900991,0.72
CEP97,-5.925709382706901e-06,-0.6782961047926962,0.396
TCTN1,1.1582288286940596e-05,1.4117343175048374,0.281
ADIPOR2,-7.481507727398467e-06,-0.864020705213607,0.19699999999999995
CERS4,-1.0377630143882343e-06,-0.09479382171577337,0.87
PGBD5,9.310167267886747e-06,1.1404981577470077,0.269
FAM118B,2.932228017604659e-06,0.3791268509776099,0.702
RIC3,-9.403413319160989e-06,-1.0934496342870417,0.20899999999999996
VCPKMT,-1.037425545342565e-05,-1.2093446460495294,0.08899999999999997
ACSS3,7.048701442852592e-06,0.8705339698089625,0.28
NAA16,-8.980776311459448e-07,-0.0781187737728093,0.892
TANGO6,5.09557757034592e-06,0.6373783349340864,0.44099999999999995
CCNJL,7.476229427549206e-06,0.921570445324867,0.264
HMBOX1,-6.877052144200937e-06,-0.7918633642287728,0.20499999999999996
RNASEH2B,-6.477883292138693e-07,-0.04824029964435216,0.929
SNRNP25,-9.312394324193146e-06,-1.082584173137276,0.349
GALNT14,6.133246052448975e-06,0.7612507923547615,0.33799999999999997
ARMT1,-1.2731191217956957e-05,-1.4907056299963997,0.051000000000000045
NDNF,2.518041424451652e-06,0.329683014136216,0.6819999999999999
TNFAIP8L2,1.2480486412262874e-05,1.5189573959285148,0.01100000000000001
OGFRL1,3.064053269929544e-06,0.3948635898660156,0.567
SH3TC2,-9.37134006636331e-06,-1.0896208655520878,0.22499999999999998
OCEL1,-1.5348256202151175e-05,-1.8031197356698359,0.07799999999999996
C1ORF54,8.309639787375649e-06,1.0210594353945275,0.281
EFL1,7.64380616135104e-06,0.9415750442700836,0.21299999999999997
FAM184A,7.669007741471051e-06,0.9445835018981142,0.21299999999999997
FAT4,1.5330852511137154e-05,1.8592219980686366,0.05500000000000005
SCRN3,-1.31204878803657e-05,-1.5371782125889666,0.09399999999999997
CCDC121,-1.0675258004432569e-05,-1.2452770525225019,0.12
ARMC7,-4.005627503368872e-06,-0.4490848827649576,0.618
TMEM53,1.0977559936899104e-05,1.3395444147723476,0.04500000000000004
C22ORF46,-5.601499626764662e-06,-0.6395933207330625,0.45099999999999996
ROGDI,-2.3253208532652794e-06,-0.248497009510113,0.869
ARSJ,-6.439081887121316e-07,-0.04777710494645248,0.916
CHMP6,1.035670452140884e-05,1.265429331442607,0.11499999999999999
SRD5A3,1.3504125700380089e-05,1.641155107739556,0.10499999999999998
EFCAB1,1.2404038636902968e-05,1.5098313851056913,0.07199999999999995
PANK3,8.443585086598188e-06,1.0370492564797897,0.31499999999999995
AKIRIN1,9.997409840380925e-06,1.2225382579979331,0.28200000000000003
MCPH1,-8.859379965701504e-06,-1.0285052425336605,0.23299999999999998
MAP7D3,1.278938561297255e-05,1.555832470913581,0.018000000000000016
USB1,-1.3386929847935444e-05,-1.5689849233565258,0.06599999999999995
RHBDF2,1.1829604333553828e-05,1.441257857037866,0.03500000000000003
TMEM204,-1.4930410277846144e-05,-1.7532390634131476,0.03400000000000003
HECTD3,5.998645799062765e-06,0.745182785622396,0.485
BEND5,-1.159396284733335e-05,-1.3549481358185373,0.19399999999999995
RPAP3,7.739589529268608e-06,0.9530092560329109,0.238
ARHGAP10,-5.6813074589102325e-06,-0.6491204408680525,0.397
DYNC2H1,-6.852522581744212e-06,-0.7889351292159774,0.361
PPP1R3B,-1.6009574474903996e-05,-1.8820651030930244,0.11099999999999999
NEIL1,-1.0130117961140992e-05,-1.1802005488360052,0.08099999999999996
HSPBAP1,-2.3228246434260827e-06,-0.24819902257849466,0.731
ICE2,-6.387980717860235e-06,-0.7334800939647727,0.363
DHX40,2.6238080475808493e-06,0.342308984516994,0.744
PLEKHF2,6.848656590273849e-06,0.8466534647048047,0.367
KLF3-AS1,8.738475263153213e-07,0.13340612787535028,0.907
PARP8,6.278776492443861e-06,0.778623598354557,0.379
TUT7,-4.667049364753824e-06,-0.5280426161592096,0.43300000000000005
NLRX1,-1.3245820388241464e-05,-1.552139875213432,0.08999999999999997
FN3KRP,-1.2569814140278385e-06,-0.12096318345657696,0.8220000000000001
ZNF329,-7.361002470261392e-06,-0.8496352992856688,0.263
VEPH1,-3.0835861258471307e-06,-0.3390154981329019,0.698
FASTKD1,-1.1295702071122883e-05,-1.319343030779104,0.007000000000000006
OGFOD2,-1.2621795195543959e-05,-1.477646397339664,0.07599999999999996
SMC6,1.0879292574346696e-05,1.327813674277132,0.33099999999999996
RTL10,-1.5043032164891935e-06,-0.15048741009831493,0.746
CENPU,1.1705630552255928e-05,1.4264583934230703,0.04500000000000004
ZDHHC14,1.625104976893872e-05,1.9690712395186878,0.05700000000000005
MSANTD2,-1.1275820971509261e-05,-1.316969709523,0.09299999999999997
SAP30L,-1.530793181602461e-05,-1.7983059816726497,0.04200000000000004
GAL3ST4,1.3830628936878727e-05,1.6801316777698228,0.007000000000000006
QTRT2,2.742645099620451e-06,0.35649524720364667,0.7150000000000001
ZNF322,-7.303885886148287e-06,-0.8428169639930466,0.358
YRDC,-5.511378177269269e-06,-0.628835004750792,0.626
MANEA,8.277057386355893e-06,1.0171698867066814,0.18500000000000005
GALNT12,-1.07812225649899e-05,-1.257926651833002,0.259
ZC2HC1C,-3.8222254134697155e-06,-0.4271911200037987,0.665
RIOX1,6.1915738361275535e-06,0.7682137155087188,0.512
ZMAT4,-1.4031342980355244e-05,-1.6459122269065125,0.007000000000000006
ZYG11B,-6.893376858058444e-06,-0.7938121392538371,0.22299999999999998
OGFOD3,4.6072439685445356e-07,0.08408924281402387,0.954
C11ORF80,5.00007233648765e-06,0.6259773256342922,0.503
LRRK1,-9.474973395999258e-06,-1.1019921724136725,0.10599999999999998
PRKRIP1,-6.934465019667594e-06,-0.7987170695251197,0.29800000000000004
NOL9,4.150193053884858e-06,0.5245223454911516,0.529
COLGALT1,-7.722217530170195e-06,-0.8927556194071545,0.351
MORC4,1.6683192839247496e-05,2.0206586443591745,0.008000000000000007
IPO4,3.6087234057149974e-06,0.4598839979896731,0.621
GTDC1,-1.0906496762290859e-05,-1.2728813535886356,0.244
IGFLR1,-9.058172344684541e-06,-1.0522362326580048,0.277
CCDC51,-8.426063178584723e-06,-0.9767777243642722,0.477
NPEPL1,8.527991652790622e-06,1.047125353958926,0.481
PPCS,1.376181577509578e-05,1.6719170546990088,0.122
TBL1XR1,-6.943423880364839e-06,-0.7997865402755545,0.30200000000000005
AAGAB,-4.781983001434703e-06,-0.5417629056943615,0.346
VPS37B,1.704071823525894e-05,2.0633385080710216,0.007000000000000006
ANKRD55,4.672252345913254e-06,0.5868435670934407,0.506
SUV39H2,-4.855131296295219e-06,-0.550495038544865,0.503
ZNF768,2.606432759165061e-06,0.34023479636193454,0.733
THAP9,-2.1196419731166675e-06,-0.22394393811692143,0.786
WDR59,1.8475643247126735e-06,0.24964430483608518,0.778
LIN28A,1.0502869493654513e-05,1.2828778852082576,0.10099999999999998
PALB2,-7.391873256568083e-06,-0.8533205226766386,0.22499999999999998
SH3D21,-1.0326543881116507e-05,-1.2036490411320904,0.16100000000000003
NSUN7,9.599721548846761e-06,1.1750639183514928,0.21399999999999997
NARS2,-8.068398987562999e-07,-0.0672272006783951,0.864
KCTD17,1.1138959369698061e-05,1.358811593752854,0.07099999999999995
TBC1D17,3.742485565981893e-06,0.4758519567240245,0.5740000000000001
TEFM,-6.746239723195743e-06,-0.7762475328427983,0.254
BBS10,-8.00776575369362e-06,-0.9268431538847045,0.17300000000000004
TTLL7,-1.4578153509418816e-06,-0.14493788609820604,0.8260000000000001
ZBBX,-1.04475469547846e-05,-1.2180938742837568,0.21199999999999997
CCDC7,-7.476443880184993e-06,-0.8634162046345158,0.243
DIPK2B,-9.979097644524745e-06,-1.1621723846753391,0.19799999999999995
ZNF419,-7.49597871003498e-06,-0.8657481896765096,0.35
CLIP4,-3.5974703882407124e-06,-0.40036081940881785,0.508
ECHDC3,1.3181527929862395e-05,1.602644755655364,0.031000000000000028
ADGB,-5.82367600022317e-06,-0.6661157928287176,0.33499999999999996
LMAN1L,2.78817238742454e-06,0.36193010151141275,0.631
ZNF385D,-6.155243448413073e-06,-0.7056969069478863,0.41000000000000003
SLC25A22,7.269722685122289e-06,0.8969185472480203,0.511
ZFAND1,-1.0095649292798886e-05,-1.176085825564367,0.10499999999999998
SNIP1,-8.03265409081269e-06,-0.9298142178933223,0.21299999999999997
ASB13,-1.730699298368002e-05,-2.036945415791192,0.0
DHRS12,1.2603564927186073e-05,1.5336499864448274,0.06299999999999994
ZNF668,-8.173713200653477e-06,-0.9466532554847289,0.499
GEMIN7,-1.447625575697725e-05,-1.6990240250661008,0.09799999999999998
C1ORF115,4.232512842336016e-06,0.5343493323040578,0.562
ISOC2,-6.759925646582818e-06,-0.7778813002658892,0.40800000000000003
ELMO3,-1.5317985996181995e-05,-1.7995062070094754,0.09099999999999997
KATNBL1,-6.010777206648417e-06,-0.6884511404141967,0.34099999999999997
TXNDC15,-5.820034730360959e-06,-0.6656811134935123,0.383
MCTP1,-6.09676228646451e-07,-0.04369063890378324,0.925
GRTP1,1.3826021450028497e-05,1.6795816555531753,0.03700000000000003
ZFHX4,7.134262796596579e-06,0.880747920922739,0.17700000000000005
ACBD4,4.343107631130429e-06,0.547551668601407,0.471
MICALL2,3.6785593069199614e-06,0.4682207113501039,0.508
CCDC82,-1.098766823417385e-05,-1.282571259245422,0.05400000000000005
IQCA1,1.517345123047998e-05,1.8404321015145373,0.09599999999999997
SUGCT,1.3185998337552214e-05,1.603178413943884,0.03600000000000003
MYH14,2.8248148914616088e-06,0.36630432805814134,0.7969999999999999
RERGL,-1.4065125437646054e-05,-1.6499450332165204,0.03400000000000003
KLHL36,8.169022970204383e-06,1.0042731968240197,0.257
ZNF665,-3.219363417583546e-06,-0.3552240147057733,0.597
CLMN,-5.276215061906879e-06,-0.6007622305487633,0.5569999999999999
FBXO31,-8.879390803650257e-06,-1.0308940514013396,0.29000000000000004
GSDMD,2.7259127816748952e-06,0.35449781413325093,0.6990000000000001
C12ORF49,-1.610091158284468e-05,-1.8929685392187698,0.03700000000000003
ALG9,9.40239914419193e-06,1.1515084075208928,0.245
ZNF408,-5.839319877529865e-06,-0.6679832924771991,0.5589999999999999
ARMC5,-1.3211423843043664e-05,-1.548033761696524,0.07999999999999996
CARF,5.302293528417441e-06,0.6620552082862495,0.532
SHCBP1,1.2734478962591834e-05,1.5492779481264836,0.09999999999999998
HHIPL2,-8.953033984866164e-06,-1.039685261683647,0.362
HPS6,-1.091238203052313e-05,-1.2735839119211714,0.346
VASH2,-9.192370094268309e-06,-1.0682561901954786,0.17000000000000004
GSTCD,3.279417153512436e-06,0.42057281584636447,0.6910000000000001
TTC21B,-7.7479215816073e-06,-0.8958240599275108,0.15600000000000003
PTCD2,3.717864324070036e-06,0.4729127774071492,0.616
SLTM,-1.4181307195659114e-05,-1.663814318176746,0.03300000000000003
MMRN2,1.877201722456911e-06,0.2531822915374757,0.762
EHMT1,-9.752543912816222e-06,-1.1351273621381972,0.09199999999999997
AGMAT,-1.002632994298123e-05,-1.1678107759152598,0.32099999999999995
NIPAL2,-1.1954128715772828e-05,-1.3979432079173149,0.06699999999999995
TLE6,-4.507907162844795e-06,-0.50904489581807,0.595
MOB3B,-1.0974002311055963e-05,-1.280939879369545,0.33299999999999996
ZNF552,-2.2555869268132764e-06,-0.24017246946270282,0.791
WDR78,5.363502602452448e-06,0.6693620876489084,0.369
ARHGAP28,1.5452177313268818e-05,1.8737052377982153,0.038000000000000034
CAMKMT,4.72109340915367e-06,0.5926740058424014,0.397
EFCC1,9.18086377664952e-06,1.1250624559897702,0.17800000000000005
CLMP,-1.0655291259738037e-05,-1.2428935073202902,0.277
METTL8,3.518274643427737e-06,0.44908660879608997,0.5660000000000001
NAA40,1.8668200733879935e-06,0.25194297435243457,0.792
ZMYM1,8.838893249707939e-06,1.0842394665010235,0.22499999999999998
KDM8,-2.249451307657485e-06,-0.23944002529991504,0.768
QSER1,1.465513059028072e-07,0.04658459320497401,0.987
GEMIN6,-1.1275450122459972e-05,-1.3169254391381324,0.401
PEAK1,4.959369102444012e-06,0.6211183463813659,0.514
LONRF3,5.6255828933489755e-06,0.7006481199750344,0.597
PIP4K2C,-1.11166500100924e-05,-1.2979685559939291,0.18000000000000005
TMC5,9.815419361917954e-06,1.20081300741628,0.40800000000000003
CCDC102B,9.736538096341494e-07,0.14532057819735544,0.832
NHEJ1,-1.0189165473350381e-05,-1.1872493901259809,0.29300000000000004
AGBL2,2.0031291437608913e-06,0.2682149724009805,0.745
ZBTB3,-4.389357147124368e-06,-0.49489289830843514,0.649
FAM124B,4.125955896098983e-06,0.5216290165064029,0.632
ZDHHC11,-4.21605111136217e-06,-0.47420435962198515,0.474
RNF122,9.832382063511759e-06,1.2028379427083875,0.119
CFAP69,-7.117565046595136e-06,-0.8205747732912961,0.28
MFSD13A,8.07566010146628e-06,0.9931279339757221,0.487
CSPP1,-1.893144855037003e-06,-0.1969056738744093,0.786
PDZD3,6.020441311881641e-06,0.747784641398285,0.366
TLCD3A,1.3513293781253466e-06,0.19040588394157368,0.8240000000000001
EPHX3,1.7810077578431472e-06,0.24169906448446304,0.7989999999999999
LINC00115,-4.845756817945941e-06,-0.5493759531238561,0.494
SNX22,-2.2115829859335884e-06,-0.23491946584259313,0.761
FLJ13224,3.6853408921938213e-06,0.4690302682052743,0.649
NEK11,5.638792722542907e-06,0.7022250532948586,0.33099999999999996
ZNF669,-3.2796299421584916e-06,-0.36241837651598446,0.673
RBFA,1.4128911202076431e-05,1.7157393480733094,0.134
JHY,-2.167559380440602e-06,-0.22966411474444443,0.755
BORA,-5.528186820004419e-06,-0.6308415491504922,0.5589999999999999
TCTN2,1.9507364368479196e-06,0.26196055351078007,0.759
ALG13,2.926011758595872e-06,0.37838478037157086,0.626
CPSF7,7.022873624238979e-06,0.8674507544885939,0.45799999999999996
BAALC,4.2066003001843754e-07,0.0793065288156933,0.964
RPAP2,-2.7497793888130255e-06,-0.2991670672196026,0.702
CBLL1,-4.840594180760737e-06,-0.5487596594174052,0.42400000000000004
NUDT18,6.501740911797563e-06,0.8052401440231127,0.274
RABEP2,-1.1553471403588534e-05,-1.3501144391922162,0.09199999999999997
THSD4,-4.600410101829785e-06,-0.5200875039037297,0.506
UBA5,-4.037612302629398e-06,-0.4529030922922224,0.579
DCAKD,1.0795047777243564e-05,1.3177568881050001,0.06799999999999995
CCDC134,8.053890536107305e-07,0.1252338460806897,0.886
ZC3H14,1.8591201248559955e-06,0.25102378719090657,0.775
PODNL1,1.1397314982788326e-05,1.3896529898575667,0.23099999999999998
MAP9,-1.471265932466401e-05,-1.7272448791996136,0.04700000000000004
HDAC11,-4.78987691992584e-06,-0.542705248166009,0.32899999999999996
CAAP1,-3.324448435947057e-09,0.02869306202914796,1.0
PLBD1,-5.425355913834454e-06,-0.6185660321951614,0.504
LPCAT1,-8.95275156218889e-06,-1.0396515472636094,0.09999999999999998
RIN3,1.0493954039406062e-05,1.281813596135375,0.20499999999999996
ZNF671,-1.3890081832196351e-05,-1.6290490708385514,0.11099999999999999
MCMBP,6.968597786077358e-06,0.8609715353857638,0.45499999999999996
GGNBP2,-4.567072532067743e-06,-0.5161078063778997,0.406
ZNF672,-4.4092580900484415e-06,-0.49726858837468574,0.796
ATP8B4,1.3940510228704002e-05,1.6932488398285268,0.010000000000000009
THNSL1,3.845297212636776e-06,0.4881251745602213,0.613
RPP21,-3.101087374000746e-06,-0.3411047228266341,0.69
ZNF613,1.1310481421404123e-05,1.3792871679975345,0.16200000000000003
PRR5L,-8.907576979550019e-06,-1.03425879740087,0.33999999999999997
CYBRD1,1.0003026346408234e-05,1.2232087326396133,0.242
NUP85,2.8168959007827656e-06,0.3653589925751828,0.573
NAA60,-9.041173375463177e-06,-1.0502069678905126,0.14200000000000002
TMC7,-1.117670018796529e-05,-1.3051370912534639,0.19699999999999995
MORN1,-4.005313246631792e-06,-0.4490473681300289,0.6619999999999999
BTNL8,5.680193418684806e-06,0.7071672926116294,0.43400000000000005
PYROXD1,-1.2455898471792146e-05,-1.4578423508608436,0.020000000000000018
ACTR5,-6.429596451983715e-06,-0.7384480036027267,0.387
ATAD5,6.931650828490597e-06,0.8565609644669923,0.40900000000000003
MAGIX,1.9515083443065125e-06,0.2620527005456437,0.738
SETD6,-7.722227574719274e-06,-0.892756818482774,0.22299999999999998
MAB21L4,-4.912641190579581e-06,-0.5573603255357247,0.353
TCEAL4,5.191290139472675e-06,0.6488040950378802,0.534
MRM1,-1.2291457724867445e-05,-1.4382121127135208,0.14200000000000002
NANOG,-8.042422761169315e-06,-0.9309803602824167,0.43500000000000005
ADM2,4.176922016924819e-06,0.5277131356068503,0.583
SPEF2,1.8361504047211844e-06,0.24828175953136203,0.877
FAM110D,4.323453362537399e-06,0.5452054254694095,0.42600000000000005
MAP6D1,-1.0031483419164122e-05,-1.1684259760201527,0.19299999999999995
DOK3,-1.4559799257407625e-05,-1.7089970934191665,0.127
TNIP3,6.933432643019524e-06,0.8567736699198154,0.40700000000000003
KIAA0319L,-5.520532435224501e-06,-0.6299278011962224,0.45399999999999996
SYNPO2L,-8.622244567157175e-07,-0.0738387740430273,0.845
COQ8B,3.1443230031716976e-06,0.40444584979266923,0.5660000000000001
CNTD2,6.4685177292867505e-06,0.8012741015616427,0.372
CNTNAP3,1.2359329167738465e-05,1.5044941585146354,0.049000000000000044
SLC35E1,-1.2062253606491729e-05,-1.4108506982696738,0.008000000000000007
LINC00472,-1.3735498065980648e-05,-1.6105955171952206,0.11099999999999999
ZNF696,-5.788619631859443e-06,-0.6619309124238909,0.31000000000000005
L2HGDH,-1.4350090606451649e-05,-1.6839629650975245,0.0
C10ORF95,9.182906738041724e-06,1.1253063360462938,0.21099999999999997
DHDDS,2.6598088832847768e-06,0.346606611422656,0.739
PLPPR3,1.4184062883808278e-05,1.722323121662694,0.019000000000000017
SYNDIG1,-1.5179959156264838e-05,-1.7830291489264387,0.0010000000000000009
NOL10,-7.496188927025263e-06,-0.8657732844882217,0.21599999999999997
PDZD7,-5.1227555061486344e-06,-0.5824428803764112,0.44799999999999995
ERMP1,-1.3358536747412638e-05,-1.5655954755741048,0.08399999999999996
PAQR6,-7.691897047648746e-06,-0.8891360889454597,0.21799999999999997
DENND1C,1.4723043935520467e-05,1.786664391085714,0.03300000000000003
CEP76,-7.056575168793073e-06,-0.813294060644212,0.382
JADE1,-8.059577019385149e-06,-0.9330281627907067,0.17300000000000004
DENND2D,-1.1378256460060377e-05,-1.3291980232019482,0.35
DNAJC22,-1.2324601725483836e-05,-1.4421687027766437,0.34099999999999997
ABCA11P,-3.6312935815194398e-06,-0.4043984886080972,0.6
